model,1,3,5,10,20
arima_statsmodels,0.0008624842627507345,0.0025393430245225215,0.004170988359679096,0.008429007869148408,0.017017166377128502
arima_v3,0.0023212861544465004,0.0047451221642461055,0.007088234862369124,0.012982873769540769,0.024487137110592173
gbm,0.002890801445019424,0.004696172746233671,0.00645606028851954,0.01078419037254963,0.01898434361834472
naive,0.0017701572500000054,0.0034688408666666715,0.005104994990000003,0.009145961631578952,0.01685927312941177
nbeats,0.0017701572500000054,0.0034688408666666715,0.005104994990000003,0.009145961631578952,0.01685927312941177
tft,0.0017701572500000054,0.0034688408666666715,0.005104994990000003,0.009145961631578952,0.01685927312941177
