column,model,forecast_type,mae,mape,seed_size,forecast_length
12,arima_statsmodels,recursive,0.26026391002317956,190.38867778969149,30,596
12,gbm,recursive,0.2824123852393148,199.5898626805197,50,576
12,tft,recursive,0.25966539970100366,279.7088269122642,50,576
12,nbeats,recursive,0.26811321819281175,326.6184059456094,64,562
13,arima_v3,recursive,2578579.805696676,13582726882.871199,30,596
13,naive,recursive,0.08220086729284526,536.359253487294,25,601
13,arima_statsmodels,recursive,0.6049713617172318,2697.4772857078365,30,596
13,gbm,recursive,0.08065395379341432,237.83789965626914,50,576
13,tft,recursive,0.48846450450616646,2124.436265630846,50,576
13,nbeats,recursive,0.29823282529286754,1209.2190578916518,64,562
14,arima_v3,recursive,0.2344755728565485,285.5555758692462,30,596
14,naive,recursive,0.17037796844093178,145.5418930057782,25,601
14,arima_statsmodels,recursive,0.4674701038159962,573.9470140546432,30,596
14,gbm,recursive,0.19509856665213918,198.8228104707331,50,576
14,tft,recursive,0.37561434217490275,454.2059214495742,50,576
14,nbeats,recursive,0.2676774840568029,306.7698510074444,64,562
15,arima_v3,recursive,0.10939640471828878,118.31987109422755,30,596
15,naive,recursive,0.10233782848086523,130.81189487170383,25,601
15,arima_statsmodels,recursive,0.8814399009348836,655.6701421050174,30,596
15,gbm,recursive,0.15197633831363783,88.78742545273997,50,576
15,tft,recursive,0.7417372355491305,539.7505430839693,50,576
15,nbeats,recursive,0.869740680130422,788.6027736887754,64,562
16,arima_v3,recursive,0.3114422546453255,82.49096236911217,30,596
16,naive,recursive,0.37223974267054905,83.13432131175561,25,601
16,arima_statsmodels,recursive,0.16174220131220501,68.5009751927126,30,596
16,gbm,recursive,0.37511793627548834,79.22362233641667,50,576
16,tft,recursive,0.30911661381333305,63.27036451208561,50,576
16,nbeats,recursive,0.16315472566027397,78.64687627136162,64,562
17,arima_v3,recursive,0.11653945851216439,964.6949755043786,30,596
17,naive,recursive,0.11982651789018305,1013.4957373579526,25,601
17,arima_statsmodels,recursive,0.4576481513601111,1068.2120534523974,30,596
17,gbm,recursive,0.10368557610936607,686.0486532207223,50,576
17,tft,recursive,0.7652699195153135,2249.6669710834976,50,576
17,nbeats,recursive,0.149970295203709,1129.0298496512423,64,562
18,arima_v3,recursive,0.3358531903723692,4709.512795471464,30,596
18,naive,recursive,0.1844611515890183,1546.2238165238505,25,601
18,arima_statsmodels,recursive,0.584883412666475,7000.083744795528,30,596
18,gbm,recursive,0.20756997872040855,2036.949555036196,50,576
18,tft,recursive,0.4220778437343732,4870.007003728427,50,576
18,nbeats,recursive,0.16256217037630225,1629.4680412435926,64,562
19,arima_v3,recursive,1210626282.9833167,1215175182657.456,30,596
19,naive,recursive,0.25607020262396013,103.70836958483889,25,601
19,arima_statsmodels,recursive,0.6931457957243998,622.9683312862525,30,596
19,gbm,recursive,0.24200901564429975,119.28171076746015,50,576
19,tft,recursive,0.9002497519188614,813.7915081801855,50,576
19,nbeats,recursive,0.6820358124621746,609.5446211572684,64,562
20,arima_v3,recursive,0.05724919918624154,647.6240251283883,30,596
20,naive,recursive,0.05957249093344426,674.3145938439873,25,601
20,arima_statsmodels,recursive,0.11876512524508964,1761.2785226849119,30,596
20,gbm,recursive,0.04985967638353423,538.7371504453164,50,576
20,tft,recursive,0.12220554557658435,1811.5362249442956,50,576
20,nbeats,recursive,0.28205379614097503,4090.3369524819523,64,562
21,arima_v3,recursive,0.4638609335444631,100.36415285974455,30,596
21,naive,recursive,0.45480734109317805,106.366078905731,25,601
21,arima_statsmodels,recursive,1.1284703942548038,301.49258834654347,30,596
21,gbm,recursive,0.4925256410613431,89.4514629993041,50,576
21,tft,recursive,0.7832615256417125,157.13956258339678,50,576
21,nbeats,recursive,0.5227623305724988,85.34444153865023,64,562
22,arima_v3,recursive,0.1432483456166107,89.88797380698198,30,596
22,naive,recursive,0.14575781476206323,89.14880388960142,25,601
22,arima_statsmodels,recursive,0.3182504615600825,361.6986206743089,30,596
22,gbm,recursive,0.13403599584660966,94.28030242487773,50,576
22,tft,recursive,0.5893959988081425,661.004703687326,50,576
22,nbeats,recursive,1.050817972436124,1168.6202169046796,64,562
23,arima_v3,recursive,0.07503950162802513,203.5460488473645,30,596
23,naive,recursive,0.07426004917803661,197.061154395684,25,601
23,arima_statsmodels,recursive,0.07636021431077562,187.53973142858698,30,596
23,gbm,recursive,0.0756635839050697,135.37257391840518,50,576
23,tft,recursive,0.2328588188328193,699.5760790039063,50,576
23,nbeats,recursive,0.18516275114237046,513.7898299691658,64,562
24,arima_v3,recursive,0.5740129008758947,187.8707415276926,30,596
24,naive,recursive,0.5347170006722128,141.38373553605558,25,601
24,arima_statsmodels,recursive,1.004467634512183,365.11771225954504,30,596
24,gbm,recursive,0.5383160250492136,119.95718767338973,50,576
24,tft,recursive,0.3902897753952157,229.57393108204172,50,576
24,nbeats,recursive,0.6180112979266067,124.90053474650722,64,562
25,arima_v3,recursive,18099882215.691322,2365378555583.3545,30,596
25,naive,recursive,0.2754340016389351,556.3995464675791,25,601
25,arima_statsmodels,recursive,0.7368426908760747,9669.986899991682,30,596
25,gbm,recursive,0.2559356786354281,193.86633675454993,50,576
25,tft,recursive,0.24212194520433028,1893.9247701250486,50,576
25,nbeats,recursive,0.26135447098359027,158.73384520893413,64,562
26,arima_v3,recursive,0.2662934235702698,531.8847462264102,30,596
26,naive,recursive,0.053794821232945086,61.59925546937606,25,601
26,arima_statsmodels,recursive,0.32459760741164373,645.9020979878684,30,596
26,gbm,recursive,0.052090260370618736,62.75806535090573,50,576
26,tft,recursive,0.35950913861255657,596.5795342755042,50,576
26,nbeats,recursive,0.3456955277614999,569.5442732656493,64,562
27,arima_v3,recursive,0.7448239716929529,332.8076224134422,30,596
27,naive,recursive,0.7345964962678869,324.96715543335694,25,601
27,arima_statsmodels,recursive,0.9798405477446428,477.8222818057179,30,596
27,gbm,recursive,0.7830514141267363,359.2413220499943,50,576
27,tft,recursive,1.2150838759946156,610.2929851639432,50,576
27,nbeats,recursive,1.2185425297761534,612.143580800529,64,562
28,arima_v3,recursive,0.09135750059087987,818.5708857105836,30,596
28,naive,recursive,0.041990323196339434,146.8467151347002,25,601
28,arima_statsmodels,recursive,0.5602753201554248,4576.777223247144,30,596
28,gbm,recursive,0.06274383121760525,531.2828647659321,50,576
28,tft,recursive,0.09738530411463574,739.8629666177178,50,576
28,nbeats,recursive,1.278582712134176,10374.748664591143,64,562
29,arima_v3,recursive,0.29464091994929176,1049.2975894546917,30,596
29,naive,recursive,0.2724071952612313,873.0348531502127,25,601
29,arima_statsmodels,recursive,0.6231399613794395,2130.876400236966,30,596
29,gbm,recursive,0.2517285593100904,623.9495701203753,50,576
29,tft,recursive,0.25795551121616406,923.6929948408277,50,576
29,nbeats,recursive,0.0486193857549612,78.65763734033104,64,562
30,arima_v3,recursive,1173290218924745.2,2.4072024913822075e+18,30,596
30,naive,recursive,0.07104164512978368,406.033115051268,25,601
30,arima_statsmodels,recursive,0.6373034629192079,6488.5851776092995,30,596
30,gbm,recursive,0.041884659418835235,541.4207834615873,50,576
30,tft,recursive,0.5496401038341721,5729.848036840962,50,576
30,nbeats,recursive,0.20300403959753008,1110.6502497319134,64,562
31,arima_v3,recursive,0.1640123701042273,329.971179692861,30,596
31,naive,recursive,0.17035312642595676,354.04360691659514,25,601
31,arima_statsmodels,recursive,0.2920759790242344,883.4727843380487,30,596
31,gbm,recursive,0.1679031327326389,335.5247513669577,50,576
31,tft,recursive,0.8663565208325953,2727.6073412493665,50,576
31,nbeats,recursive,0.993707527921284,2775.819530393265,64,562
32,arima_v3,recursive,0.20367541089265948,304.1466654221234,30,596
32,naive,recursive,0.20100928147587355,338.1253105882713,25,601
32,arima_statsmodels,recursive,0.23171128920002523,165.86649898456423,30,596
32,gbm,recursive,0.21195340916431998,275.22586474209453,50,576
32,tft,recursive,0.6549038736047478,2179.53708721393,50,576
32,nbeats,recursive,0.18360503074930853,671.320014991744,64,562
33,arima_v3,recursive,44462248.604073755,24877560413.659252,30,596
33,naive,recursive,0.293776964249584,528.2886619168501,25,601
33,arima_statsmodels,recursive,1.1601884526441584,7900.767648267551,30,596
33,gbm,recursive,0.25206040175441013,138.83602565952765,50,576
33,tft,recursive,0.2622089801265437,125.75963748433158,50,576
33,nbeats,recursive,1.0430995340303781,4642.007528061299,64,562
34,arima_v3,recursive,4.814867164113207e+25,7.833883552323242e+27,30,596
34,naive,recursive,0.899940507642263,111.65951934122062,25,601
34,arima_statsmodels,recursive,5.114612040308744,2444.852567777594,30,596
34,gbm,recursive,0.7983579318583092,395.9949443764961,50,576
34,tft,recursive,10.140396195325366,4523.972856423503,50,576
34,nbeats,recursive,8.64932516247469,3960.471215624843,64,562
35,arima_v3,recursive,0.06746858845845993,62.98980461221658,30,596
35,naive,recursive,0.12736459611647255,126.24066659703502,25,601
35,arima_statsmodels,recursive,0.26963256762552945,419.9801735896092,30,596
35,gbm,recursive,0.10778545074175287,86.64918099622743,50,576
35,tft,recursive,0.17372845434651113,294.02195657598605,50,576
35,nbeats,recursive,0.2100633704509093,343.59068399777215,64,562
36,arima_v3,recursive,132.6969604809434,496874.9643482215,30,596
36,naive,recursive,0.19364123263394345,117.73889770760569,25,601
36,arima_statsmodels,recursive,0.0954750775909785,227.5518240642256,30,596
36,gbm,recursive,0.20496100219817276,126.9528844138646,50,576
36,tft,recursive,0.6101469330810915,675.0942395879115,50,576
36,nbeats,recursive,0.7983659506255306,922.570825113921,64,562
37,arima_v3,recursive,2.0182850767233984e+17,2.1390633853142872e+19,30,596
37,naive,recursive,1.1318909890565725,305.7547579810785,25,601
37,arima_statsmodels,recursive,5.868136621491926,16767.645689023917,30,596
37,gbm,recursive,0.986277137662599,3980.5328300873484,50,576
37,tft,recursive,10.21006716217103,27063.543187035604,50,576
37,nbeats,recursive,7.246066972716202,20755.619695736306,64,562
38,arima_v3,recursive,4048699.061027155,37804849132.82158,30,596
38,naive,recursive,0.10430414626289518,25019.298425663463,25,601
38,arima_statsmodels,recursive,0.47296731550186766,175842.42241407553,30,596
38,gbm,recursive,0.13417679724923062,39804.47177397606,50,576
38,tft,recursive,0.6181728033923041,232819.12223122155,50,576
38,nbeats,recursive,0.37574519354836855,136217.769012,64,562
39,arima_v3,recursive,0.22937172304556572,1940.7635469942802,30,596
39,naive,recursive,0.18727095990183026,1178.6965306405236,25,601
39,arima_statsmodels,recursive,0.53493719174084,5730.870129210953,30,596
39,gbm,recursive,0.21527650973258705,1666.715785597982,50,576
39,tft,recursive,0.1514786692426335,936.3784972983364,50,576
39,nbeats,recursive,0.4033472153770661,3891.5175776758497,64,562
40,arima_v3,recursive,0.09967929924748528,122.01621012705729,30,596
40,naive,recursive,0.09553772186688853,135.76335287014356,25,601
40,arima_statsmodels,recursive,0.13454288400043526,296.15351585131236,30,596
40,gbm,recursive,0.10677855371547498,106.5710734770542,50,576
40,tft,recursive,0.5855437681708486,1530.9005048943925,50,576
40,nbeats,recursive,0.5155280979035051,1362.9293600434253,64,562
2,arima_v3,extrapolation,,,30,50
2,naive,extrapolation,,,25,50
2,arima_statsmodels,extrapolation,,,30,50
2,gbm,extrapolation,,,50,50
2,tft,extrapolation,,,50,50
2,nbeats,extrapolation,,,64,50
