step,actual,forecast,absolute_error
30,-0.066896479,-0.06689600788340436,4.711165956378105e-07
31,-0.069333447,-0.06933273576277062,7.112372293893721e-07
32,-0.071870894,-0.07187214084805008,1.2468480500710255e-06
33,-0.074508842,-0.07451691674059072,8.07474059071056e-06
34,-0.077244456,-0.07726840177783743,2.3945777837430793e-05
35,-0.080072758,-0.08012701359099782,5.425559099782318e-05
36,-0.082980588,-0.08309201448777198,0.00011142648777198727
37,-0.085950884,-0.08616211993862141,0.00021123593862140688
38,-0.088967209,-0.08933631726294712,0.0003691082629471154
39,-0.092013683,-0.09261430894581858,0.0006006259458185836
40,-0.095075468,-0.09599713991376103,0.000921671913761038
41,-0.098138748,-0.09948752646403976,0.0013487784640397599
42,-0.101191398,-0.10308972118707303,0.001898323187073031
43,-0.104224688,-0.10680949289269875,0.0025848048926987582
44,-0.107231152,-0.1106537278098415,0.0034225758098415104
45,-0.110204374,-0.11462986693359951,0.00442549293359952
46,-0.113138441,-0.11874547576566638,0.005607034765666374
47,-0.116028444,-0.12300775332937686,0.006979309329376862
48,-0.118870021,-0.1274232463219944,0.008553225321994387
49,-0.121659481,-0.131997848090434,0.010338367090433995
50,-0.124393609,-0.13673685636396582,0.012343247363965817
51,-0.127069781,-0.1416452406170513,0.014575459617051312
52,-0.129686038,-0.1467280133018828,0.017041975301882784
53,-0.13224089,-0.15199055375289197,0.01974966375289197
54,-0.134733533,-0.15743893537945924,0.022705402379459255
55,-0.137163549,-0.16308011846077125,0.025916569460771255
56,-0.139531241,-0.16892195864722903,0.02939071764722903
57,-0.141837255,-0.1749731187205096,0.03313586372050961
58,-0.144082596,-0.18124284690116488,0.03716025090116487
59,-0.146268475,-0.18774069025035517,0.04147221525035516
60,-0.148395927,-0.19447623265758793,0.04608030565758792
61,-0.150465858,-0.20145886133320035,0.05099300333320034
62,-0.152478894,-0.20869763563910232,0.056218741639102315
63,-0.154435423,-0.21620128974121733,0.06176586674121734
64,-0.15633546,-0.2239783348900051,0.06764287489000509
65,-0.158178572,-0.2320372618973737,0.07385868989737371
66,-0.159963973,-0.24038679489124998,0.08042282189124997
67,-0.161690402,-0.24903613583689824,0.08734573383689823
68,-0.163356296,-0.25799517652866594,0.09463888052866593
69,-0.164959672,-0.26727463336256485,0.10231496136256485
70,-0.166498278,-0.27688608417433064,0.11038780617433064
71,-0.167969393,-0.2868419209601228,0.11887252796012279
72,-0.169370086,-0.2971552276859962,0.12778514168599622
73,-0.170697631,-0.30783961844264496,0.13714198744264497
74,-0.17194942,-0.3189090789200672,0.1469596589200672
75,-0.173123411,-0.33037783783713737,0.15725442683713736
76,-0.174217911,-0.34226029835150806,0.16804238735150806
77,-0.17523206,-0.3545710435526777,0.17933898355267772
78,-0.176165586,-0.3673249095086112,0.19115932350861117
79,-0.177019014,-0.3805371146563513,0.20351810065635131
80,-0.177793491,-0.39422341935198046,0.21642992835198047
81,-0.178490815,-0.4084002840948098,0.22990946909480978
82,-0.179113325,-0.42308500238979785,0.24397167738979786
83,-0.179664073,-0.4382957866787845,0.25863171367878446
84,-0.180146809,-0.4540517973776116,0.27390498837761157
85,-0.18056624,-0.470373118957399,0.289806878957399
86,-0.180928128,-0.4872806939384552,0.30635256593845517
87,-0.181239784,-0.5047962351052864,0.3235564511052864
88,-0.18151073,-0.5229421398979144,0.3414314098979144
89,-0.181751869,-0.5417414272127021,0.3599895582127021
90,-0.181975546,-0.561217712988695,0.37924216698869506
91,-0.18219509,-0.5813952321812396,0.39920014218123956
92,-0.182425127,-0.6022989046344651,0.4198737776344651
93,-0.182679697,-0.6239544355776449,0.4412747385776449
94,-0.182969876,-0.646388434978841,0.463418558978841
95,-0.183304863,-0.66962853742218,0.48632367442217994
96,-0.183691258,-0.6937035063025148,0.5100122483025148
97,-0.184133637,-0.7186433098860864,0.5345096728860864
98,-0.184633107,-0.744479163506145,0.5598460565061449
99,-0.185189346,-0.7712435397387485,0.5860541937387485
100,-0.185801985,-0.798970154261625,0.613168169261625
101,-0.186470422,-0.8276939412532457,0.6412235192532457
102,-0.187193686,-0.8574510241204627,0.6702573381204627
103,-0.187969427,-0.8882787058704926,0.7003092788704927
104,-0.188789896,-0.9202154875707593,0.7314255915707593
105,-0.189649312,-0.9533011167793015,0.7636518047793015
106,-0.190562353,-0.9875766676265436,0.7970143146265436
107,-0.191531174,-1.0230846415678996,0.8315534675678996
108,-0.192476773,-1.059869075381638,0.867392302381638
109,-0.193283493,-1.0979756479414315,0.9046921549414315
110,-0.193816936,-1.1374517723996682,0.9436348363996683
111,-0.193972074,-1.1783466674605663,0.9843745934605663
112,-0.193777292,-1.2207114188596575,1.0269341268596575
113,-0.193313069,-1.264599024251049,1.071285955251049
114,-0.192661246,-1.310064427342112,1.117403181342112
115,-0.191901278,-1.357164547838587,1.165263269838587
116,-0.191100147,-1.4059583137612606,1.2148581667612606
117,-0.190296554,-1.456506705618065,1.2662101516180648
118,-0.189465515,-1.5088728178961572,1.3194073028961573
119,-0.188577476,-1.5631219378647592,1.374544461864759
120,-0.187645544,-1.6193216432896473,1.4316760992896473
121,-0.186667183,-1.6775419125837001,1.4908747295837002
122,-0.185588547,-1.7378552424226679,1.5522666954226678
123,-0.184310849,-1.800336767812591,1.616025918812591
124,-0.182669983,-1.8650643781306977,1.6823943951306977
125,-0.18060829,-1.9321188255908752,1.7515105355908753
126,-0.178253789,-2.0015838252332974,1.8233300362332974
127,-0.175752698,-2.0735461465631593,1.8977934485631593
128,-0.173222488,-2.148095701031366,1.974873213031366
129,-0.170759629,-2.2253256299915787,2.0545660009915787
130,-0.168442245,-2.3053323977075784,2.1368901527075783
131,-0.166306273,-2.3882158943113194,2.2219096213113194
132,-0.16435132,-2.474079551650864,2.3097282316508636
133,-0.162566583,-2.5630304731599027,2.400463890159903
134,-0.160936479,-2.6551795774888394,2.4942430984888393
135,-0.15944367,-2.7506417532664926,2.5911980832664927
136,-0.158071137,-2.8495360215588623,2.6914648845588625
137,-0.156811741,-2.951985702506842,2.7951739615068423
138,-0.155665556,-3.0581185827552955,2.9024530267552953
