step,actual,forecast,absolute_error
30,0.091642354,0.09160772,3.4634340194697466e-05
31,0.091111471,0.090513036,0.000598435344978332
32,0.090715916,0.0891058,0.0016101162058029111
33,0.090455465,0.0876375,0.002817966025199889
34,0.090329676,0.085712284,0.004617392150283811
35,0.090338058,0.08365686,0.0066811956218795765
36,0.090480897,0.08142372,0.00905717479245377
37,0.090758858,0.07918633,0.011572530244548795
38,0.091171408,0.07712631,0.01404509872437286
39,0.091717473,0.07530534,0.016412130325744623
40,0.092392294,0.0738469,0.01854539502701187
41,0.093186971,0.07257246,0.02061450873927688
42,0.094089241,0.07132843,0.02276080963212586
43,0.095081498,0.070665896,0.02441560206112671
44,0.096144133,0.07039325,0.025750883607490546
45,0.097256957,0.07053861,0.02671834678004456
46,0.09839933,0.07071802,0.027681309799270623
47,0.099550556,0.07088992,0.0286606360037384
48,0.100689836,0.07101249,0.029677346502338414
49,0.101795642,0.07114965,0.030645994764129644
50,0.102845434,0.071689196,0.031156238069042205
51,0.103818423,0.072463855,0.03135456785263825
52,0.104696331,0.07358024,0.03111608830657578
53,0.10546411,0.07536721,0.030096897704467773
54,0.106113229,0.07793052,0.028182711505321506
55,0.106638186,0.081313774,0.025324412010322567
56,0.107037636,0.08570737,0.02133026953347779
57,0.107312088,0.09190663,0.015405458497226715
58,0.107461918,0.09920143,0.008260484639423374
59,0.10748738,0.107206576,0.00028080442750930135
60,0.107388961,0.115829945,0.008440983610595698
61,0.107167006,0.12482439,0.01765738381533051
62,0.106825666,0.13415596,0.027330292890914917
63,0.106372649,0.14351782,0.03714517302720642
64,0.105820878,0.15343352,0.04761263862158967
65,0.105189679,0.16409463,0.05890494790353394
66,0.104502055,0.17555395,0.07105189268714905
67,0.103785476,0.1877886,0.08400312969000244
68,0.103066192,0.20077926,0.0977130672048645
69,0.102359984,0.21437085,0.11201086274835205
70,0.101683616,0.22814111,0.12645749811571502
71,0.101078236,0.24175672,0.14067848633104707
72,0.100599984,0.25504267,0.1544426881572876
73,0.100344887,0.26795822,0.16761333681973267
74,0.100429371,0.2804652,0.18003581464224244
75,0.100915631,0.29215378,0.19123814469198608
76,0.10183045,0.30225563,0.20042518049316405
77,0.103094763,0.31085077,0.20775600628138732
78,0.104543324,0.31850004,0.21395671796166993
79,0.106091501,0.32544714,0.21935564112417602
80,0.107746025,0.3318104,0.22406438979110718
81,0.109509285,0.33788836,0.22837907502349852
82,0.111355517,0.34380376,0.2324482463895874
83,0.113307074,0.3495773,0.23627023370111083
84,0.115459505,0.3551968,0.23973729880821226
85,0.117915619,0.3605025,0.24258689226289368
86,0.120770531,0.36472455,0.24395401567091368
87,0.124056632,0.36800563,0.243949001354187
88,0.127688386,0.37072378,0.24303539796987916
89,0.13155033,0.37311974,0.24156941167823792
90,0.135533519,0.37551275,0.2399792299566803
91,0.139552214,0.3781162,0.2385639764335022
92,0.143581701,0.38077077,0.23718907169554138
93,0.147613022,0.3841023,0.23648929271061706
94,0.151626194,0.38846308,0.23683688592935181
95,0.15558753,0.3936481,0.23806055797836304
96,0.159431675,0.39958522,0.24015354223747254
97,0.16306092,0.40694505,0.24388412976272583
98,0.166297736,0.4155305,0.2492327667961731
99,0.168990227,0.42511925,0.25612902401280213
100,0.171202825,0.43575466,0.264551831791687
101,0.173078992,0.44752795,0.2744489530416565
102,0.174739039,0.46041644,0.28567739719537355
103,0.176279875,0.47464257,0.2983626997871399
104,0.17772718,0.49020785,0.31248067093307497
105,0.179077952,0.5073358,0.32825783005108644
106,0.18033764,0.52588326,0.34554561738906864
107,0.181483527,0.5456875,0.36420396966213986
108,0.182371184,0.56672704,0.3843558581981812
109,0.182823656,0.5886494,0.4058257361279907
110,0.18272246,0.6113442,0.4286217582540893
111,0.182020055,0.6346277,0.4526076448519898
112,0.18084509,0.65800893,0.4771638430673218
113,0.179368261,0.68179554,0.5024272764717712
114,0.177672202,0.7052915,0.5276193076282959
115,0.175801064,0.72911394,0.5533128724242553
116,0.173773433,0.7531146,0.5793411481080932
117,0.17159845,0.7772275,0.6056290709426879
118,0.169288081,0.8012013,0.6319132029317321
119,0.166855345,0.8242551,0.657399763833313
120,0.164314676,0.84595716,0.6816424839960327
121,0.161683173,0.86630714,0.7046239663966675
122,0.158982134,0.885782,0.72679986940271
123,0.156235179,0.90405715,0.7478219661187133
124,0.15346757,0.9201941,0.7667265194126892
125,0.150706892,0.93390214,0.7831952524320679
126,0.147983746,0.94533324,0.7973494964163819
127,0.145326069,0.954256,0.808929929134613
128,0.142758181,0.96048176,0.8177235818860473
129,0.140292666,0.96399724,0.8237045788348999
130,0.137930014,0.96516126,0.8272312499427186
131,0.13566411,0.9648685,0.8292043759275818
132,0.133485189,0.96349204,0.8300068468657837
133,0.131426668,0.96144927,0.8300225974800415
134,0.129546939,0.95901597,0.8294690264617309
135,0.127762578,0.95575017,0.8279875893698425
136,0.12601644,0.95178294,0.8257665018182373
137,0.125322244,0.9470687,0.8217464472536621
138,0.126891331,0.9416193,0.8147279460004273
139,0.12986046,0.9351874,0.8053269393873597
140,0.132759819,0.92864275,0.795882930786377
141,0.135311326,0.92318344,0.7878721151621093
142,0.137629843,0.91875356,0.7811237213577575
143,0.139743507,0.9168986,0.7771551012077027
144,0.141627464,0.91742015,0.7757926848494873
145,0.143142135,0.920496,0.7773538519384766
146,0.144546634,0.92530215,0.7807555138652954
147,0.146690158,0.9317939,0.7851037701463623
148,0.150178062,0.93984455,0.78966648670224
149,0.155237867,0.9492643,0.7940264209486084
150,0.161275504,0.9587903,0.7975147982766113
151,0.167174271,0.9687508,0.801576503860382
152,0.172796954,0.98020554,0.8074085818886718
153,0.178527311,0.99300295,0.8144756401451722
154,0.184310143,1.0065418,0.8222317051826782
155,0.190017808,1.0198286,0.8298107499681396
156,0.195943027,1.0329924,0.8370493359760742
