step,actual,forecast,absolute_error
30,-0.1174398,-0.11740075872924542,3.9041270754575086e-05
31,-0.116872473,-0.11669415390986738,0.00017831909013261982
32,-0.116773508,-0.11629391318528916,0.0004795948147108403
33,-0.117176233,-0.11618625799690839,0.0009899750030916143
34,-0.118063184,-0.11634646009915889,0.0017167239008411134
35,-0.119439475,-0.11672850515233903,0.0027109698476609767
36,-0.121578447,-0.11725978021087967,0.004318666789120337
37,-0.124880646,-0.11784863360788712,0.007032012392112874
38,-0.128729808,-0.11839400678083044,0.010335801219169563
39,-0.131662172,-0.1188009138420274,0.012861258157972594
40,-0.132883443,-0.11899644498525933,0.013886998014740665
41,-0.132637591,-0.11893748074026007,0.013700110259739925
42,-0.131393462,-0.11860860303606131,0.012784858963938675
43,-0.129616591,-0.11801760144634421,0.011598989553655792
44,-0.127730449,-0.11719223113565182,0.010538217864348179
45,-0.125804271,-0.11617806160475229,0.009626209395247706
46,-0.123751218,-0.11503693725932213,0.008714280740677871
47,-0.121357371,-0.11384446732457504,0.007512903675424967
48,-0.118322494,-0.11268376306577331,0.005638730934226691
49,-0.114478598,-0.11163541920188422,0.0028431787981157836
50,-0.109765714,-0.11076703684280556,0.0010013228428055604
51,-0.104428377,-0.11012547401745316,0.005697097017453162
52,-0.099172037,-0.10973307315139834,0.010561036151398334
53,-0.094642135,-0.10958770872624711,0.014945573726247108
54,-0.091021753,-0.10966543013917669,0.018643677139176695
55,-0.088296617,-0.10992399264245496,0.02162737564245497
56,-0.086172322,-0.11030644645464714,0.024134124454647146
57,-0.084255731,-0.11074527820600934,0.026489547206009337
58,-0.082542933,-0.1111678793967635,0.028624946396763495
59,-0.081252899,-0.11150339606852347,0.030250497068523466
60,-0.080774065,-0.11169015931946812,0.03091609431946811
61,-0.081644922,-0.11168235165815689,0.030037429658156894
62,-0.08396733,-0.11145455426979989,0.02748722426979988
63,-0.08734943,-0.11100346904887683,0.02365403904887682
64,-0.091232463,-0.11034701911034898,0.019114556110348985
65,-0.094925564,-0.10952156552205333,0.014596001522053328
66,-0.097933119,-0.10857795353427888,0.010644834534278877
67,-0.100294019,-0.10757679676446145,0.007282777764461457
68,-0.102165936,-0.10658314145017615,0.004417205450176154
69,-0.103560292,-0.10566061975911477,0.00210032775911477
70,-0.104451164,-0.1048654392366993,0.00041427523669930466
71,-0.104846059,-0.10424088157955404,0.0006051774204459681
72,-0.104770314,-0.10381311597781508,0.0009571980221849269
73,-0.104291102,-0.10358894696446061,0.0007021550355393869
74,-0.103500423,-0.10355572094054871,5.529794054871806e-05
75,-0.10254345,-0.10368321025635205,0.0011397602563520542
76,-0.101600575,-0.10392702273164546,0.002326447731645462
77,-0.100821614,-0.10423305943656969,0.0034114454365696822
78,-0.100331848,-0.10454262470693108,0.0042107767069310825
79,-0.100205424,-0.10479783447174738,0.004592410471747382
80,-0.1004736,-0.10494694552938331,0.0044733455293833185
81,-0.101129928,-0.10494916219387268,0.0038192341938726865
82,-0.102140335,-0.10477842189667001,0.002638086896670014
83,-0.10340648,-0.10442570225793953,0.001019222257939531
84,-0.104750269,-0.1038995690762326,0.0008506999237673923
85,-0.105984486,-0.10322494218924187,0.0027595438107581305
86,-0.106933312,-0.10244029775471404,0.004493014245285962
87,-0.107468217,-0.10159368698481394,0.0058745300151860635
88,-0.107548194,-0.10073801859648138,0.006810175403518623
89,-0.107151046,-0.09992604985232503,0.007224996147674967
90,-0.106231494,-0.09920550396768564,0.007025990032314355
91,-0.10478873,-0.09861471214480343,0.00617401785519657
92,-0.102941981,-0.09817916117036773,0.004762819829632267
93,-0.100878288,-0.0979092806025767,0.0029690073974232983
94,-0.098869215,-0.09779970150095778,0.0010695134990422184
95,-0.097177111,-0.09783006292683939,0.0006529519268393957
96,-0.095930992,-0.09796726164752277,0.002036269647522765
97,-0.095204356,-0.09816887636617817,0.0029645203661781694
98,-0.095044699,-0.09838738482857311,0.003342685828573111
99,-0.095480572,-0.09857474175655448,0.0030941697565544796
100,-0.096514818,-0.09868688646627867,0.0021720684662786677
101,-0.098149923,-0.09868738859019505,0.0005374655901950465
102,-0.100439334,-0.09855042172158573,0.0018889122784142703
103,-0.103403435,-0.09826337138774383,0.005140063612256177
104,-0.106849901,-0.09782839039846701,0.009021510601532987
105,-0.110489234,-0.0972626099880395,0.013226624011960508
106,-0.113989315,-0.09659587460845134,0.01739344039154865
107,-0.117034378,-0.09586726100072167,0.021167116999278326
108,-0.119456933,-0.09512105136384916,0.024335881636150844
109,-0.121157152,-0.09440222300255383,0.02675492899744618
110,-0.122064479,-0.093752023579192,0.028312455420808
111,-0.122126028,-0.09320445155822263,0.02892157644177737
112,-0.121297945,-0.09278324866163304,0.028514696338366965
113,-0.119558219,-0.0924994963227682,0.027058722677231792
114,-0.116939631,-0.0923502850796006,0.024589345920399408
115,-0.113499041,-0.09231939273672439,0.021179648263275605
116,-0.10929871,-0.09237962389278631,0.016919086107213682
117,-0.104421324,-0.0924957404804436,0.011925583519556401
118,-0.098981625,-0.09262831620244578,0.006353308797554219
119,-0.093186597,-0.09273783829635261,0.0004487587036473839
120,-0.087431192,-0.09278839263737533,0.005357200637375326
121,-0.082124522,-0.09275068135618854,0.010626159356188533
122,-0.077601675,-0.09260435072410172,0.01500267572410173
123,-0.074041233,-0.09233962806503111,0.018298395065031114
124,-0.071382202,-0.09195815816167881,0.0205759561616788
125,-0.069522836,-0.09147277129778957,0.02194993529778956
126,-0.068389739,-0.09090609253365252,0.022516353533652514
127,-0.067986407,-0.09028814145815453,0.022301734458154532
128,-0.068413903,-0.08965326792817685,0.02123936492817685
129,-0.069774819,-0.089036732851643,0.019261913851642998
130,-0.072161016,-0.08847132610978337,0.01631031010978337
131,-0.075381226,-0.08798437081351336,0.012603144813513364
132,-0.078979107,-0.0875953381807752,0.008616231180775188
133,-0.082424284,-0.08731420819333732,0.004889924193337322
134,-0.085172075,-0.08714070276039676,0.00196862776039676
135,-0.087039954,-0.08706447223176153,2.4518231761527787e-05
136,-0.088083172,-0.08706622842393774,0.0010169435760622597
137,-0.088329111,-0.08711972704659007,0.0012093839534099288
138,-0.087789315,-0.08719440882334921,0.0005949061766507974
139,-0.086478418,-0.0872584159979993,0.0007799979979992988
140,-0.084464995,-0.08728165707598655,0.002816662075986548
141,-0.08199507,-0.08723861312253,0.005243543122530003
142,-0.079381215,-0.08711063319640613,0.007729418196406129
143,-0.076936627,-0.08688753044245823,0.009950903442458234
144,-0.074912159,-0.08656835980939326,0.011656200809393252
145,-0.0734461,-0.08616132778515234,0.012715227785152342
146,-0.072602674,-0.08568285169973584,0.013080177699735837
147,-0.072386896,-0.08515585788195199,0.012768961881951979
148,-0.072776282,-0.08460748390548378,0.011831201905483785
149,-0.073732077,-0.08406641519757363,0.010334338197573636
150,-0.075101842,-0.08356012455912576,0.008458282559125757
151,-0.076637806,-0.08311228806789925,0.006474482067899245
152,-0.078004783,-0.08274062329723364,0.0047358402972336455
153,-0.078857732,-0.08245534270257632,0.0035976107025763177
154,-0.079054353,-0.08225834800602659,0.003203995006026597
