step,actual,forecast,absolute_error
30,-0.082460098,-0.0824599056663889,1.9233361109316505e-07
31,-0.083852803,-0.08385282354381217,2.0543812165318975e-08
32,-0.085299571,-0.08530123217842234,1.6611784223324877e-06
33,-0.08680056,-0.08680732568390992,6.765683909920606e-06
34,-0.088355808,-0.08837462452978193,1.881652978193149e-05
35,-0.089965035,-0.09000728965959437,4.225465959437069e-05
36,-0.091626076,-0.0917109399379563,8.486393795630043e-05
37,-0.093335906,-0.09349172919942511,0.0001558231994251147
38,-0.095090222,-0.09535587516616145,0.0002656531661614503
39,-0.096884037,-0.0973096860969303,0.0004256490969302973
40,-0.098709975,-0.09935810502999412,0.0006481300299941151
41,-0.10055779,-0.10150481554441224,0.0009470255444122416
42,-0.102416695,-0.10375173784990703,0.0013350428499070283
43,-0.104276401,-0.1060982998704598,0.00182189887045979
44,-0.106126659,-0.10854230988237967,0.0024156508823796746
45,-0.107957251,-0.11107949675194548,0.003122245751945474
46,-0.109758012,-0.11370424205800869,0.00394623005800869
47,-0.111521507,-0.1164106350007843,0.004889128000784296
48,-0.113241939,-0.11919244791627807,0.0059505089162780744
49,-0.114914339,-0.12204466736681183,0.007130328366811822
50,-0.116534203,-0.12496380968179072,0.008429606681790713
51,-0.118097801,-0.12794812298871222,0.009850321988712218
52,-0.119602348,-0.13099851704397733,0.011396169043977333
53,-0.121045433,-0.13411767402176863,0.01307224102176864
54,-0.122424909,-0.13731011199943632,0.014885202999436326
55,-0.123738829,-0.14058168558991666,0.01684285658991666
56,-0.124985722,-0.14393813628460794,0.01895241428460795
57,-0.126164365,-0.14738501935739656,0.021220654357396562
58,-0.127274138,-0.15092634320018006,0.02365220520018005
59,-0.12831475,-0.15456389947992297,0.026249149479922962
60,-0.129286795,-0.1582974205059452,0.029010625505945187
61,-0.130191497,-0.1621237311464966,0.031932234146496624
62,-0.131030559,-0.1660376563947572,0.035007097394757214
63,-0.131806064,-0.1700325459252579,0.038226481925257905
64,-0.132520327,-0.1741007246762655,0.04158039767626551
65,-0.133175891,-0.1782353024099365,0.04505941140993652
66,-0.133775204,-0.18243058082642427,0.04865537682642426
67,-0.134320354,-0.18668322260051645,0.05236286860051645
68,-0.134813226,-0.19099327949439351,0.056180053494393506
69,-0.135255382,-0.19536381178322396,0.06010842978322395
70,-0.135648167,-0.19980149843634618,0.06415333143634619
71,-0.135992419,-0.20431579132842986,0.06832337232842986
72,-0.136288722,-0.20891779249049244,0.07262907049049244
