step,actual,forecast,absolute_error
5,0.123922186,0.122920015,0.00100217100000001
6,0.124908192,0.122920015,0.0019881770000000076
7,0.125877538,0.122920015,0.0029575230000000174
8,0.126829721,0.122920015,0.003909706000000013
9,0.127764231,0.122920015,0.004844216000000012
10,0.128680562,0.122920015,0.005760547000000005
11,0.129578217,0.122920015,0.006658202000000002
12,0.130456705,0.122920015,0.0075366900000000125
13,0.131315588,0.122920015,0.008395573000000017
14,0.132154444,0.122920015,0.009234429000000016
15,0.132972914,0.122920015,0.010052899000000004
16,0.13377068,0.122920015,0.01085066500000001
17,0.134547473,0.122920015,0.011627458000000007
18,0.135303087,0.122920015,0.012383071999999995
19,0.136037346,0.122920015,0.01311733100000001
20,0.136750148,0.122920015,0.013830132999999994
21,0.137441418,0.122920015,0.014521403000000016
22,0.138111152,0.122920015,0.015191136999999993
23,0.138759393,0.122920015,0.015839378000000015
24,0.139386238,0.122920015,0.016466223000000002
25,0.139991859,0.122920015,0.017071844000000003
26,0.140576467,0.122920015,0.017656452000000017
27,0.141140352,0.122920015,0.018220337000000003
28,0.14168384,0.122920015,0.018763825000000012
29,0.142207304,0.122920015,0.019287289000000013
30,0.142711149,0.122920015,0.019791134000000016
31,0.143195794,0.122920015,0.020275778999999994
32,0.143661666,0.122920015,0.020741651
33,0.144109202,0.122920015,0.021189186999999998
34,0.144538835,0.122920015,0.02161882000000001
35,0.144951007,0.122920015,0.022030992
36,0.145346162,0.122920015,0.022426147000000007
37,0.145724749,0.122920015,0.022804733999999993
38,0.146087222,0.122920015,0.023167206999999995
39,0.146434041,0.122920015,0.023514025999999993
40,0.146765673,0.122920015,0.02384565800000002
41,0.14708259,0.122920015,0.02416257500000002
42,0.147385269,0.122920015,0.02446525400000002
43,0.147674196,0.122920015,0.024754181000000014
44,0.147949861,0.122920015,0.025029845999999994
45,0.148212765,0.122920015,0.025292750000000003
46,0.148463416,0.122920015,0.025543400999999993
47,0.148702344,0.122920015,0.025782328999999993
48,0.14893009,0.122920015,0.026010074999999994
49,0.149147229,0.122920015,0.026227214
50,0.149354365,0.122920015,0.026434349999999995
51,0.149552133,0.122920015,0.02663211800000001
52,0.149741214,0.122920015,0.026821199000000018
53,0.149922321,0.122920015,0.027002306000000004
54,0.150096219,0.122920015,0.02717620400000001
55,0.150263705,0.122920015,0.027343690000000004
56,0.150425635,0.122920015,0.02750562000000001
57,0.150582896,0.122920015,0.027662881
58,0.150736434,0.122920015,0.02781641900000001
59,0.150887228,0.122920015,0.02796721300000002
60,0.15103631,0.122920015,0.028116295000000013
61,0.151184744,0.122920015,0.028264729000000016
62,0.151333631,0.122920015,0.028413616000000003
63,0.1514841,0.122920015,0.028564085000000017
64,0.151637302,0.122920015,0.028717287000000008
65,0.151794403,0.122920015,0.028874388
66,0.151956584,0.122920015,0.029036569000000012
67,0.152125039,0.122920015,0.029205023999999996
68,0.152300974,0.122920015,0.029380959000000012
69,0.152485606,0.122920015,0.029565591000000002
70,0.152680164,0.122920015,0.029760149000000014
71,0.152885892,0.122920015,0.029965877000000002
72,0.153104048,0.122920015,0.030184033
73,0.153335902,0.122920015,0.030415887000000003
74,0.153582744,0.122920015,0.030662729
75,0.153845886,0.122920015,0.030925870999999994
76,0.154126666,0.122920015,0.031206651000000002
77,0.154426437,0.122920015,0.031506422000000006
78,0.154746573,0.122920015,0.031826558000000005
79,0.155088392,0.122920015,0.032168377
80,0.155453175,0.122920015,0.032533160000000005
81,0.155842017,0.122920015,0.032922002000000006
82,0.156255837,0.122920015,0.033335822000000015
83,0.156695315,0.122920015,0.03377530000000001
84,0.157160882,0.122920015,0.03424086700000001
85,0.157652737,0.122920015,0.034732721999999994
86,0.158170838,0.122920015,0.035250823000000014
87,0.158714924,0.122920015,0.035794909000000014
88,0.15928449,0.122920015,0.03636447500000001
89,0.159878798,0.122920015,0.036958782999999995
90,0.160496799,0.122920015,0.037576784
91,0.161137185,0.122920015,0.038217169999999995
92,0.161798274,0.122920015,0.038878259
93,0.162478133,0.122920015,0.039558118
94,0.163174508,0.122920015,0.040254493
95,0.163884971,0.122920015,0.040964956
96,0.164606943,0.122920015,0.04168692800000001
97,0.165337775,0.122920015,0.04241776
98,0.1660748,0.122920015,0.043154785
99,0.166815333,0.122920015,0.043895318000000016
100,0.167556682,0.122920015,0.04463666700000002
101,0.168296141,0.122920015,0.04537612600000002
102,0.16903098,0.122920015,0.046110965000000004
103,0.169758445,0.122920015,0.046838430000000014
104,0.170475752,0.122920015,0.047555737000000015
105,0.171180081,0.122920015,0.04826006600000002
106,0.171868552,0.122920015,0.048948537000000014
107,0.172538221,0.122920015,0.049618206
108,0.173186015,0.122920015,0.050266000000000005
