step,actual,forecast,absolute_error
30,0.003250086,0.0032556304220324526,5.54442203245251e-06
31,0.00203683,0.002062083721546723,2.5253721546723232e-05
32,0.000861029,0.0009245581028648002,6.352910286480022e-05
33,-0.000277425,-0.0001547784833087363,0.00012264651669126369
34,-0.001379703,-0.0011737512249688446,0.00020595177503115536
35,-0.002447493,-0.0021320088019307964,0.0003154841980692034
36,-0.003483579,-0.0030304154529957232,0.00045316354700427686
37,-0.004491281,-0.0038678537263983725,0.0006234272736016272
38,-0.005474247,-0.004641964851396064,0.0008322821486039357
39,-0.00643635,-0.00535216049005518,0.00108418950994482
40,-0.007381461,-0.0059989414596330025,0.0013825195403669973
41,-0.008313393,-0.0065821964076944635,0.001731196592305537
42,-0.009235933,-0.0071023436240729865,0.0021335893759270134
43,-0.010152814,-0.0075608348418630695,0.00259197915813693
44,-0.011067722,-0.007958564231026333,0.0031091577689736673
45,-0.01198406,-0.008295939792181274,0.0036881202078187254
46,-0.012905118,-0.008574427950537486,0.004330690049462514
47,-0.013833648,-0.008796230570869245,0.005037417429130756
48,-0.014772114,-0.008963192804620703,0.005808921195379296
49,-0.015722416,-0.009077309963633916,0.006645106036366083
50,-0.016686008,-0.009141194845337043,0.007544813154662955
51,-0.017663857,-0.009157269363732932,0.00850658763626707
52,-0.01865639,-0.009127598610445188,0.00952879138955481
53,-0.019663621,-0.009054690685800622,0.010608930314199377
54,-0.020684939,-0.008941430196369263,0.011743508803630736
55,-0.021719374,-0.008790446354855225,0.012928927645144774
56,-0.022765323,-0.008604333753243362,0.014160989246756638
57,-0.02382086,-0.008386007652858105,0.015434852347141894
58,-0.024883628,-0.008138312673645159,0.016745315326354843
59,-0.025951016,-0.007863831381366595,0.018087184618633408
60,-0.02702026,-0.007565283669740034,0.019454976330259968
61,-0.028088485,-0.007245548330838037,0.02084293666916196
62,-0.029152762,-0.0069073007532184545,0.022245461246781544
63,-0.030210119,-0.006553083379148934,0.023657035620851065
64,-0.031257595,-0.006185537930674759,0.025072057069325242
65,-0.032292237,-0.005807226736078303,0.0264850102639217
66,-0.03331126,-0.005420483167610348,0.027890776832389656
67,-0.034312223,-0.0050276098762048384,0.029284613123795163
68,-0.035293007,-0.0046309289565834655,0.030662078043416537
69,-0.036252205,-0.0042325856232830064,0.032019619376717
70,-0.037188832,-0.003834558335113143,0.03335427366488686
71,-0.038102714,-0.0034388017706014555,0.03466391222939855
72,-0.038994136,-0.0030471733746024075,0.035946962625397594
