step,actual,forecast,absolute_error
30,0.142711149,0.142207304,0.0005038450000000028
31,0.143195794,0.142207304,0.0009884899999999808
32,0.143661666,0.142207304,0.0014543619999999868
33,0.144109202,0.142207304,0.0019018979999999852
34,0.144538835,0.142207304,0.002331530999999998
35,0.144951007,0.142207304,0.0027437029999999862
36,0.145346162,0.142207304,0.0031388579999999944
37,0.145724749,0.142207304,0.00351744499999998
38,0.146087222,0.142207304,0.003879917999999982
39,0.146434041,0.142207304,0.00422673699999998
40,0.146765673,0.142207304,0.0045583690000000066
41,0.14708259,0.142207304,0.0048752860000000064
42,0.147385269,0.142207304,0.005177965000000007
43,0.147674196,0.142207304,0.005466892000000001
44,0.147949861,0.142207304,0.0057425569999999815
45,0.148212765,0.142207304,0.00600546099999999
46,0.148463416,0.142207304,0.00625611199999998
47,0.148702344,0.142207304,0.00649503999999998
48,0.14893009,0.142207304,0.006722785999999981
49,0.149147229,0.142207304,0.006939924999999986
50,0.149354365,0.142207304,0.007147060999999982
51,0.149552133,0.142207304,0.007344828999999997
52,0.149741214,0.142207304,0.007533910000000005
53,0.149922321,0.142207304,0.007715016999999991
54,0.150096219,0.142207304,0.007888914999999996
55,0.150263705,0.142207304,0.00805640099999999
56,0.150425635,0.142207304,0.008218330999999995
57,0.150582896,0.142207304,0.008375591999999987
58,0.150736434,0.142207304,0.008529129999999996
59,0.150887228,0.142207304,0.008679924000000006
60,0.15103631,0.142207304,0.008829006
61,0.151184744,0.142207304,0.008977440000000003
62,0.151333631,0.142207304,0.00912632699999999
63,0.1514841,0.142207304,0.009276796000000004
64,0.151637302,0.142207304,0.009429997999999995
65,0.151794403,0.142207304,0.009587098999999988
66,0.151956584,0.142207304,0.009749279999999999
67,0.152125039,0.142207304,0.009917734999999983
68,0.152300974,0.142207304,0.010093669999999999
69,0.152485606,0.142207304,0.01027830199999999
70,0.152680164,0.142207304,0.01047286
71,0.152885892,0.142207304,0.010678587999999989
72,0.153104048,0.142207304,0.010896743999999986
73,0.153335902,0.142207304,0.01112859799999999
74,0.153582744,0.142207304,0.011375439999999987
75,0.153845886,0.142207304,0.01163858199999998
76,0.154126666,0.142207304,0.011919361999999989
77,0.154426437,0.142207304,0.012219132999999993
78,0.154746573,0.142207304,0.012539268999999992
79,0.155088392,0.142207304,0.012881087999999985
80,0.155453175,0.142207304,0.013245870999999992
81,0.155842017,0.142207304,0.013634712999999993
82,0.156255837,0.142207304,0.014048533000000002
83,0.156695315,0.142207304,0.014488010999999995
84,0.157160882,0.142207304,0.014953577999999995
85,0.157652737,0.142207304,0.01544543299999998
86,0.158170838,0.142207304,0.015963534
87,0.158714924,0.142207304,0.01650762
88,0.15928449,0.142207304,0.017077185999999994
89,0.159878798,0.142207304,0.017671493999999982
90,0.160496799,0.142207304,0.01828949499999999
91,0.161137185,0.142207304,0.018929880999999982
92,0.161798274,0.142207304,0.019590969999999985
93,0.162478133,0.142207304,0.02027082899999999
94,0.163174508,0.142207304,0.02096720399999999
95,0.163884971,0.142207304,0.021677666999999984
96,0.164606943,0.142207304,0.022399639
97,0.165337775,0.142207304,0.023130470999999986
98,0.1660748,0.142207304,0.023867495999999988
99,0.166815333,0.142207304,0.024608029000000003
100,0.167556682,0.142207304,0.025349378000000006
101,0.168296141,0.142207304,0.026088837000000004
102,0.16903098,0.142207304,0.02682367599999999
103,0.169758445,0.142207304,0.027551141
104,0.170475752,0.142207304,0.028268448
105,0.171180081,0.142207304,0.028972777000000005
106,0.171868552,0.142207304,0.029661248
107,0.172538221,0.142207304,0.030330916999999985
108,0.173186015,0.142207304,0.030978710999999992
109,0.173808798,0.142207304,0.03160149399999998
110,0.174403399,0.142207304,0.03219609499999998
111,0.174966764,0.142207304,0.03275945999999999
112,0.175496292,0.142207304,0.03328898799999999
113,0.175989789,0.142207304,0.033782485
114,0.176445767,0.142207304,0.034238463
115,0.176863195,0.142207304,0.034655890999999994
116,0.177241544,0.142207304,0.035034239999999994
117,0.177580581,0.142207304,0.03537327699999998
118,0.17788031,0.142207304,0.03567300600000001
119,0.178140964,0.142207304,0.035933660000000006
120,0.178363038,0.142207304,0.036155733999999995
121,0.178547442,0.142207304,0.036340137999999994
122,0.178695648,0.142207304,0.036488344000000006
123,0.178809784,0.142207304,0.03660247999999999
124,0.17889276,0.142207304,0.036685456000000005
125,0.178948056,0.142207304,0.03674075199999999
126,0.178979676,0.142207304,0.036772372
127,0.178991779,0.142207304,0.03678447499999998
128,0.17898856,0.142207304,0.036781255999999984
129,0.178974169,0.142207304,0.03676686499999998
130,0.1789527,0.142207304,0.036745395999999986
131,0.178928239,0.142207304,0.03672093499999998
132,0.178904879,0.142207304,0.03669757499999998
133,0.178886736,0.142207304,0.036679431999999984
134,0.178877961,0.142207304,0.036670656999999995
135,0.178882758,0.142207304,0.036675453999999996
136,0.178905409,0.142207304,0.03669810499999998
137,0.178950419,0.142207304,0.03674311499999999
138,0.179022492,0.142207304,0.036815188
139,0.179126652,0.142207304,0.03691934799999999
140,0.179267942,0.142207304,0.03706063800000001
141,0.179451007,0.142207304,0.03724370299999999
142,0.179679763,0.142207304,0.037472458999999986
143,0.179956808,0.142207304,0.03774950399999999
144,0.180283686,0.142207304,0.03807638199999999
145,0.180660853,0.142207304,0.038453549000000004
146,0.181088347,0.142207304,0.038881043000000004
147,0.181566055,0.142207304,0.039358751
148,0.182093879,0.142207304,0.03988657499999998
149,0.182671783,0.142207304,0.040464479
150,0.183299299,0.142207304,0.04109199499999999
151,0.183975476,0.142207304,0.04176817199999999
152,0.184697829,0.142207304,0.042490525
153,0.185462644,0.142207304,0.04325534
154,0.186264657,0.142207304,0.044057352999999994
155,0.187097763,0.142207304,0.044890458999999994
156,0.187955576,0.142207304,0.045748272000000006
157,0.188831701,0.142207304,0.046624396999999984
158,0.189719989,0.142207304,0.047512685
159,0.190614421,0.142207304,0.048407117
160,0.191509076,0.142207304,0.049301771999999994
161,0.192398074,0.142207304,0.050190769999999996
