step,actual,forecast,absolute_error
30,-0.302863295,-0.30286323943234195,5.556765803049757e-08
31,-0.303569694,-0.3035690490504823,6.449495176807929e-07
32,-0.304232338,-0.3042295673988802,2.770601119805871e-06
33,-0.304861387,-0.3048533775778607,8.009422139299005e-06
34,-0.305468639,-0.30545007950521014,1.8559494789849307e-05
35,-0.30606663,-0.30602941676744344,3.72132325565655e-05
36,-0.306668512,-0.30660144129509226,6.707070490774569e-05
37,-0.307287826,-0.307176193154842,0.00011163284515797178
38,-0.307938113,-0.3077633868050418,0.00017472619495823016
39,-0.308633049,-0.30837251484297745,0.00026053415702254057
40,-0.309385371,-0.30901235654110387,0.00037301445889614815
41,-0.310206816,-0.3096910607298028,0.0005157552701972046
42,-0.311107697,-0.31041584794972166,0.0006918490502783592
43,-0.312095614,-0.31119285970688754,0.0009027542931124843
44,-0.313176799,-0.31202713504994756,0.0011496639500524486
45,-0.314354746,-0.31292236099603177,0.0014323850039682506
46,-0.315631677,-0.31388095911679564,0.0017507178832043557
47,-0.317007647,-0.3149039586757577,0.002103688324242292
48,-0.318481521,-0.3159910402403962,0.002490480759603786
49,-0.320049947,-0.3171406000251061,0.0029093469748939227
50,-0.321707899,-0.3183497502572738,0.003358148742726219
51,-0.323447849,-0.31961448645930174,0.0038333625406982708
52,-0.325259314,-0.32092973349209974,0.004329580507900277
53,-0.327129599,-0.32228951073108536,0.004840088268914633
54,-0.329042682,-0.32368707451264994,0.005355607487350034
55,-0.330980914,-0.32511505470901547,0.005865859290984543
56,-0.332924859,-0.32656566181032187,0.006359197189678145
57,-0.334854101,-0.3280308277478426,0.006823273252157425
58,-0.336747379,-0.3295024127281584,0.007244966271841624
59,-0.338582857,-0.33097237422552495,0.007610482774475069
60,-0.340338138,-0.33243293611010166,0.00790520188989835
61,-0.341990239,-0.33387676826679075,0.008113470733209227
62,-0.343517394,-0.3352971190562358,0.00822027494376415
63,-0.344898858,-0.3366879668970523,0.008210891102947648
64,-0.346116886,-0.3380441273516669,0.008072758648333123
65,-0.34715766,-0.3393613508339635,0.007796309166036464
66,-0.348010134,-0.34063640159052255,0.007373732409477474
67,-0.348666971,-0.3418670997016174,0.006799871298382609
68,-0.349122361,-0.34305235705818565,0.006070003941814339
69,-0.349371441,-0.34419217350585907,0.005179267494140938
70,-0.349409707,-0.3452876190399975,0.004122087960002518
71,-0.349232304,-0.3463407910071292,0.0028915129928707706
72,-0.348834306,-0.34735474552814966,0.0014795604718503275
73,-0.348211719,-0.3483334173416019,0.00012169834160191684
74,-0.347361152,-0.3492815135336806,0.0019203615336805813
75,-0.346282923,-0.3502043990598747,0.003921476059874696
76,-0.344979725,-0.3511079671303094,0.00612824213030938
77,-0.343457537,-0.3519985001825517,0.008540963182551708
78,-0.341724746,-0.3528825282412256,0.0111577822412256
79,-0.339790494,-0.3537666804432304,0.013976186443230398
80,-0.337664347,-0.3546575412161639,0.01699319421616391
81,-0.335355296,-0.35556150772155326,0.020206211721553236
82,-0.332871628,-0.3564846548387346,0.02361302683873462
83,-0.33022078,-0.3574326106544912,0.02721183065449123
84,-0.327409309,-0.3584104421844336,0.031001133184433594
85,-0.32444292,-0.3594225575867882,0.03497963758678818
86,-0.3213264,-0.3604726229122838,0.03914622291228381
87,-0.318063684,-0.3615634974313279,0.04349981343132786
88,-0.314657687,-0.3626971877667083,0.048039500766708265
89,-0.311110442,-0.3638748207304145,0.05276437873041451
90,-0.307422847,-0.3650966368126354,0.05767378981263538
91,-0.303594893,-0.36636200206709296,0.06276710906709299
92,-0.299625352,-0.3676694394037063,0.06804408740370627
93,-0.295512115,-0.369016677354785,0.07350456235478497
94,-0.291251889,-0.3704007149548934,0.07914882595489342
95,-0.286840614,-0.3718179016335841,0.08497728763358409
96,-0.282273284,-0.373264029142105,0.09099074514210498
97,-0.27754434,-0.3747344342216601,0.09719009422166008
98,-0.272647687,-0.3762241114248595,0.10357642442485948
99,-0.267576957,-0.37772782604234,0.11015086904234
100,-0.262325662,-0.37924023414715774,0.11691457214715772
101,-0.256887341,-0.3807559915023045,0.1238686505023045
102,-0.251255894,-0.3822698800562252,0.13101398605622522
103,-0.245425579,-0.3837769177224738,0.1383513387224738
104,-0.239391523,-0.38527245433557467,0.14588093133557467
105,-0.233149446,-0.3867522756971371,0.1536028296971371
106,-0.226695986,-0.3882126819501572,0.1615166959501572
107,-0.220028361,-0.38965056476447935,0.16962220376447934
108,-0.213144493,-0.391063470421202,0.177918977421202
109,-0.206042786,-0.3924496332810879,0.1864068472810879
110,-0.198722248,-0.39380801560088347,0.19508576760088348
111,-0.191182374,-0.39513828980289817,0.20395591580289818
112,-0.183423413,-0.3964408436907758,0.2130174306907758
113,-0.175446243,-0.3977167406783596,0.2222704976783596
114,-0.167252719,-0.39896768444031505,0.23171496544031506
115,-0.158845395,-0.40019597735137113,0.24135058235137113
116,-0.150227686,-0.40140445499401567,0.25117676899401564
117,-0.141403494,-0.4025964355515271,0.26119294155152706
118,-0.132377085,-0.403775630584595,0.271398545584595
119,-0.123152929,-0.4049460748640779,0.2817931458640779
120,-0.113735581,-0.4061120172005488,0.29237643620054876
121,-0.104129863,-0.40727782629503106,0.3031479632950311
122,-0.094340968,-0.4084478889276763,0.31410692092767634
123,-0.084374683,-0.4096265059170336,0.3252518229170336
124,-0.074237533,-0.4108178074355265,0.3365802744355265
125,-0.063936893,-0.4120256600923102,0.3480887670923102
126,-0.053481011,-0.41325359584534027,0.35977258484534025
127,-0.042879165,-0.4145047424832664,0.3716255774832664
128,-0.032141608,-0.4157817644536962,0.3836401564536962
129,-0.021279818,-0.41708681846282525,0.39580700046282524
130,-0.010306362,-0.4184215129057776,0.4081151509057776
131,0.000764804,-0.41978688658246716,0.42055169058246716
132,0.011918576,-0.4211833947903376,0.43310197079033763
133,0.023138581,-0.42261091055497924,0.4457494915549792
134,0.034407485,-0.4240687397025238,0.4584762247025238
135,0.045707178,-0.42555564536982815,0.47126282336982817
136,0.057018997,-0.42706988782195066,0.48408888482195067
137,0.068323909,-0.4286092713567725,0.49693318035677253
138,0.079602615,-0.430171202100605,0.509773817100605
139,0.090835669,-0.4317527528856601,0.5225884218856601
140,0.102003697,-0.43335073297390236,0.5353544299739024
141,0.113087855,-0.4349617637196762,0.5480496187196762
142,0.124070072,-0.4365823549591522,0.5606524269591522
143,0.134933595,-0.4382089836344995,0.5731425786344995
144,0.145663002,-0.43983817103642064,0.5855011730364207
145,0.15624438,-0.44146655747717733,0.5977109374771773
146,0.166665177,-0.44309097368898476,0.6097561506889848
147,0.17691405,-0.4447085058424845,0.6216225558424845
148,0.186980814,-0.44631655460647646,0.6332973686064765
149,0.196856206,-0.44791288573743676,0.6447690917374368
150,0.206532102,-0.44949567186074774,0.6560277738607477
151,0.216001287,-0.4510635248126782,0.6670648118126782
152,0.225257836,-0.4526155173605602,0.6778733533605602
153,0.234296801,-0.4541511949374614,0.6884479959374614
154,0.243114382,-0.45567057651750015,0.6987849585175001
155,0.251707507,-0.45717414535922374,0.7088816523592237
156,0.260073683,-0.45866282989152507,0.7187365128915251
157,0.268210392,-0.46013797513865135,0.7283483671386514
158,0.276114746,-0.46160130592627746,0.7377160519262775
159,0.283782487,-0.4630548823411368,0.7468373693411368
160,0.291207769,-0.464501048941549,0.755708817941549
161,0.298380554,-0.46594237874252525,0.7643229327425253
162,0.305286703,-0.46738161327036004,0.77266831627036
163,0.311905192,-0.4688216002407794,0.7807267922407795
164,0.318207324,-0.4702652299936003,0.7884725539936004
165,0.324144471,-0.4717153723451497,0.7958598433451497
166,0.329670964,-0.4731748150462148,0.8028457790462148
167,0.334779348,-0.47464620521986495,0.8094255532198649
168,0.339476899,-0.47613199504293957,0.8156088940429396
169,0.34377345,-0.47763439264847096,0.821407842648471
170,0.347678105,-0.4791553193667663,0.8268334243667663
171,0.351197154,-0.4806963739749799,0.83189352797498
172,0.354310728,-0.4822588046748652,0.8365695326748652
173,0.356983251,-0.48384348923416975,0.8408267402341698
174,0.359222463,-0.48545092352137803,0.844673386521378
175,0.361060235,-0.48708121859228426,0.8481414535922842
176,0.362568138,-0.4887341061397132,0.8513022441397131
177,0.363459485,-0.49040895209696433,0.8538684370969644
178,0.362697129,-0.4921047779040698,0.8548019069040698
179,0.359601214,-0.49382028883370616,0.8534215028337062
180,0.354180664,-0.4955539086530233,0.8497345726530232
181,0.347619297,-0.4973038197038409,0.8449231167038409
182,0.341632934,-0.49906800747263336,0.8407009414726334
183,0.336003113,-0.5008443085566594,0.8368474215566595
184,0.329955216,-0.5026304609369718,0.8325856769369718
185,0.323921426,-0.5044241554186286,0.8283455814186287
186,0.318151211,-0.5062230870820558,0.8243742980820558
187,0.312045296,-0.5080250056518453,0.8200703016518454
188,0.304597726,-0.5098277636853732,0.8144254896853732
189,0.294700428,-0.5116293615486254,0.8063297895486254
190,0.282533143,-0.5134279883647083,0.7959611313647083
191,0.268954855,-0.5152220580387804,0.7841769130387803
192,0.254564228,-0.5170102399073476,0.7715744679073476
193,0.239657544,-0.5187914830277977,0.7584490270277977
194,0.224145228,-0.5205650339624605,0.7447102619624605
195,0.208089204,-0.5223304479186093,0.7304196519186092
196,0.191761431,-0.5240875927763812,0.7158490237763812
197,0.17520034,-0.525836646351611,0.701036986351611
198,0.158280442,-0.5275780868427025,0.6858585288427025
199,0.140826169,-0.5293126768101842,0.6701388458101842
200,0.122644692,-0.5310414414576211,0.6536861334576212
201,0.103548775,-0.5327656413488966,0.6363144163488966
202,0.083592113,-0.5344867411155692,0.6180788541155692
203,0.063038127,-0.536206374105307,0.599244501105307
204,0.042057937,-0.53792630442992,0.57998424142992
205,0.020756181,-0.5396483868854915,0.5604045678854915
206,-0.000793623,-0.5413745255119268,0.5405809025119268
207,-0.022532147,-0.5431066319597618,0.5205744849597619
208,-0.044404334,-0.5448465840533933,0.5004422500533933
209,-0.066352809,-0.546596186065937,0.48024337706593695
210,-0.088315976,-0.5483571310002494,0.4600411550002494
211,-0.110226563,-0.5501309663645485,0.4399044033645485
212,-0.131998686,-0.5519190637407427,0.41992037774074276
213,-0.15351609,-0.553722592879422,0.40020650287942205
214,-0.174660846,-0.5555425008656878,0.3808816548656878
215,-0.195332123,-0.5573794963819949,0.3620473733819949
216,-0.21550959,-0.5592340395949436,0.3437244495949435
217,-0.235244968,-0.5611063374720638,0.32586136947206384
218,-0.254664756,-0.5629963446793657,0.30833158867936566
219,-0.273807767,-0.5649037699257259,0.2910960029257259
220,-0.292587367,-0.5668280874397604,0.27424072043976044
221,-0.311004093,-0.5687685534005616,0.25776446040056167
222,-0.329071717,-0.5707242267299228,0.24165250972992286
223,-0.346690673,-0.5726939938249465,0.22600332082494645
224,-0.363140536,-0.5746765965684104,0.2115360605684104
225,-0.376960084,-0.5766706629199035,0.19971057891990357
226,-0.387717111,-0.5786747394264818,0.19095762842648184
227,-0.396135521,-0.5806873248251663,0.18455180382516628
228,-0.404226202,-0.5827069040517392,0.17848070205173922
229,-0.413063353,-0.5847319818689917,0.17166862886899165
230,-0.421690554,-0.5867611154024008,0.16507056140240084
231,-0.430349797,-0.5887929449217821,0.15844314792178216
232,-0.439850789,-0.5908262222021781,0.15097543320217804
233,-0.449227695,-0.5928598359353223,0.14363214093532234
234,-0.456431271,-0.5948928336696059,0.13846156266960585
235,-0.458957826,-0.5969244398820889,0.13796661388208886
236,-0.457385414,-0.5989540698671287,0.14156865586712875
237,-0.454246183,-0.6009813392055575,0.1467351562055575
238,-0.451094857,-0.6030060687127972,0.15191121171279715
239,-0.448050958,-0.6050282848283813,0.15697732682838134
240,-0.443875111,-0.6070482155378258,0.16317310453782585
241,-0.439549229,-0.6090662820000297,0.16951705300002967
242,-0.435838819,-0.6110830861414444,0.17524426714144437
243,-0.428526457,-0.613099394574433,0.18457293757443294
244,-0.413627029,-0.6151161192511031,0.20148909025110312
245,-0.390329721,-0.6171342953439675,0.22680457434396745
246,-0.366576249,-0.6191550568838857,0.2525788078838857
247,-0.349369149,-0.6211796107269417,0.27181046172694173
