step,actual,forecast,absolute_error
30,0.047280172,0.04727520775334994,4.964246650064619e-06
31,0.04686839,0.04684652730284299,2.186269715701017e-05
32,0.046591847,0.046534238713050485,5.760828694951342e-05
33,0.046440577,0.04632068555715656,0.00011989144284343944
34,0.04640121,0.04618770842752553,0.0002135015724744685
35,0.046459064,0.0461176875994475,0.0003413764005524983
36,0.046599176,0.04609283329759238,0.0005063427024076181
37,0.046806304,0.046096280664373664,0.0007100233356263363
38,0.047066189,0.04611270893164535,0.0009534800683546479
39,0.047365163,0.04612759996090572,0.0012375630390942804
40,0.047690607,0.04612791027530959,0.0015626967246904142
41,0.048030971,0.046102238639443745,0.001928732360556254
42,0.048375611,0.04604016111150734,0.0023354498884926578
43,0.048715351,0.045932912630885746,0.0027824383691142512
44,0.049041772,0.045773851869218625,0.0032679201307813724
45,0.049348081,0.04555809630982076,0.0037899846901792433
46,0.049628224,0.045282993699273924,0.0043452303007260745
47,0.049877694,0.04494821176843832,0.0049294822315616785
48,0.05009285,0.044555111905679325,0.005537738094320677
49,0.050271282,0.04410681185295777,0.006164470147042231
50,0.050411553,0.043608040134292994,0.006803512865707004
51,0.050512975,0.043064470939509714,0.007448504060490288
52,0.050575623,0.04248266003157961,0.008092962968420388
53,0.050599929,0.04186987240411744,0.008730056595882559
54,0.050586616,0.04123354855226356,0.009353067447736438
55,0.050536563,0.040581277199529295,0.009955285800470705
56,0.050450792,0.03992069764841959,0.010530094351580414
57,0.050330415,0.0392590938708312,0.011071321129168803
58,0.050176813,0.03860336963903992,0.011573443360960084
59,0.049991522,0.037959963831324585,0.012031558168675412
60,0.049776415,0.03733452694044671,0.012441888059553284
61,0.049533599,0.03673191661493895,0.012801682385061047
62,0.049265517,0.036156172608502436,0.013109344391497565
63,0.048974905,0.035610319018064246,0.013364585981935753
64,0.04866481,0.03509643324006636,0.013568376759933644
65,0.048338623,0.03461571072749739,0.013722912272502608
66,0.048000008,0.03416839359094444,0.01383161440905556
67,0.047652989,0.033753905508410856,0.013899083491589144
68,0.047301817,0.03337097693822658,0.01393084006177342
69,0.046951032,0.03301764905438002,0.01393338294561998
70,0.046605345,0.03269142903042539,0.013913915969574607
71,0.046269633,0.032389430242628796,0.013880202757371202
72,0.045948894,0.03210840789684786,0.013840486103152139
73,0.045648311,0.0318449080533641,0.013803402946635894
