step,actual,forecast,absolute_error
30,-0.038742268,-0.03874231688245022,4.888245021955617e-08
31,-0.038227535,-0.03823122841222388,3.693412223879089e-06
32,-0.037671927,-0.03768999552430508,1.8068524305081546e-05
33,-0.037077507,-0.03713191494191975,5.44079419197499e-05
34,-0.036443516,-0.03657316994194636,0.00012965394194635466
35,-0.035767796,-0.03603072501714465,0.0002629290171446558
36,-0.035045136,-0.03552149603454161,0.0004763600345416147
37,-0.034268876,-0.03506094129145512,0.0007920652914551254
38,-0.033429743,-0.03466091554442175,0.0012311725444217533
39,-0.032516679,-0.03432950387842668,0.0018128248784266832
40,-0.031517382,-0.03407092245780225,0.0025535404578022544
41,-0.030418279,-0.03388579574963372,0.00346751674963372
42,-0.029206221,-0.033773314403368886,0.004567093403368885
43,-0.027869793,-0.03373233460640732,0.0058625416064073226
44,-0.026398827,-0.03376263626940478,0.007363809269404782
45,-0.024787339,-0.03386574555397046,0.009078406553970464
46,-0.023031252,-0.03404469604289214,0.011013444042892142
47,-0.021129942,-0.03430309272269737,0.013173150722697369
48,-0.019084743,-0.03464310468118589,0.015558361681185892
49,-0.016899564,-0.03506416990109665,0.01816460590109665
50,-0.014580145,-0.03556338286239754,0.02098323786239754
51,-0.012135187,-0.03613591821856376,0.02400073121856376
52,-0.009576753,-0.03677609965847491,0.027199346658474913
53,-0.006920238,-0.0374778405205822,0.0305576025205822
54,-0.004186661,-0.03813587595737439,0.033949214957374386
55,-0.001400404,-0.03874016906859377,0.03733976506859377
56,0.001407848,-0.03931863470675227,0.040726482706752276
57,0.004203896,-0.0398643779888218,0.0440682739888218
58,0.006945404,-0.04038063299922919,0.047326036999229194
59,0.009585219,-0.040865384133671294,0.05045060313367129
60,0.012070127,-0.04131416861173403,0.05338429561173403
61,0.014341168,-0.041726853587346485,0.05606802158734649
62,0.016353769,-0.04210933895721498,0.058463107957214974
63,0.018077971,-0.04246965202060382,0.06054762302060382
64,0.019502494,-0.04281440936168033,0.06231690336168033
65,0.020640058,-0.04314774222616598,0.06378780022616598
66,0.021507185,-0.043470737733217905,0.06497792273321791
67,0.022114795,-0.04378542775071052,0.06590022275071053
68,0.02246916,-0.04409341428472008,0.06656257428472008
69,0.022565305,-0.04438775620320475,0.06695306120320475
70,0.022392121,-0.044665310110442974,0.06705743111044297
71,0.021928148,-0.04492670268866798,0.06685485068866798
72,0.02114915,-0.04517194883227697,0.06632109883227696
73,0.020052239,-0.045401406554886344,0.06545364555488634
74,0.018646926,-0.04561367856458838,0.06426060456458837
75,0.016968781,-0.04580837203975149,0.06277715303975148
76,0.015070236,-0.04598686555858938,0.06105710155858938
77,0.013002426,-0.04615085637822312,0.059153282378223114
78,0.010814411,-0.046302406294128594,0.0571168172941286
79,0.008547873,-0.046443826074291046,0.054991699074291044
80,0.006237864,-0.046577362299035786,0.05281522629903579
81,0.003915181,-0.046704790022528773,0.05061997102252877
82,0.001607498,-0.04682805023503841,0.04843554823503841
83,-0.000660672,-0.04694920950878297,0.04628853750878297
84,-0.002867719,-0.04706987821227571,0.044202159212275716
85,-0.004994921,-0.04719264567101211,0.04219772467101211
86,-0.00702669,-0.04732018190324182,0.040293491903241815
87,-0.008949959,-0.0474548271239228,0.0385048681239228
88,-0.010754485,-0.0475985541528441,0.0368440691528441
89,-0.012432212,-0.04775297046841605,0.03532075846841605
90,-0.01397774,-0.04791933692309902,0.03394159692309902
91,-0.015387582,-0.0480985833302568,0.0327110013302568
92,-0.01666066,-0.04829120145102912,0.03163054145102912
93,-0.017797385,-0.048497372520095366,0.030699987520095368
94,-0.018799799,-0.048717038577408084,0.029917239577408085
95,-0.019671006,-0.048949930847826534,0.029278924847826533
96,-0.020415319,-0.04919558759792789,0.028780268597927885
97,-0.021038081,-0.049453379643385836,0.028415298643385836
98,-0.02154635,-0.049722537111563735,0.028176187111563736
99,-0.021948525,-0.05000217736769745,0.02805365236769745
100,-0.022255186,-0.05029133254601746,0.028036146546017462
101,-0.022478556,-0.05058926625228244,0.02811071025228244
102,-0.022633405,-0.050895006519623746,0.028261601519623748
103,-0.022736399,-0.05120765332313356,0.02847125432313356
104,-0.022807089,-0.05152633680963662,0.02871924780963662
105,-0.022867153,-0.05185021591278815,0.028983062912788148
106,-0.022941412,-0.05217846859154336,0.02923705659154336
107,-0.02305707,-0.05251031422326335,0.02945324422326335
108,-0.023244984,-0.0528449399725634,0.0295999559725634
109,-0.023538122,-0.053181503067309996,0.029643381067309994
110,-0.023971554,-0.05351917387222269,0.029547619872222694
111,-0.024579064,-0.05385715473321519,0.029278090733215186
112,-0.025387116,-0.05419474550839521,0.02880762950839521
113,-0.026415709,-0.054531411340727615,0.028115702340727616
114,-0.027673396,-0.054866728395351935,0.027193332395351936
115,-0.029162821,-0.05520038397130969,0.026037562971309693
116,-0.030882577,-0.0555318934218776,0.0246493164218776
117,-0.032829069,-0.055860743539762926,0.023031674539762924
118,-0.034997924,-0.05618658159470575,0.02118865759470575
119,-0.037381798,-0.056509254155439885,0.019127456155439884
120,-0.039968575,-0.056828651106133804,0.016860076106133805
121,-0.042737509,-0.05714472130388669,0.01440721230388669
122,-0.045654988,-0.0574577557813655,0.011802767781365499
123,-0.048676272,-0.05776828734236718,0.009092015342367178
124,-0.051745548,-0.058076958932943186,0.006331410932943184
125,-0.054791471,-0.05838442924596785,0.0035929582459678505
126,-0.057723943,-0.05869126032892808,0.0009673173289280815
127,-0.060452224,-0.05899811011123351,0.001454113888766491
128,-0.062888061,-0.05930573152173242,0.0035823294782675735
129,-0.064982059,-0.059614865916389995,0.00536719308361
130,-0.066726413,-0.059926205297884616,0.006800207702115382
131,-0.068138279,-0.0602403483064183,0.007897930693581696
132,-0.069251742,-0.06055779048753927,0.008693951512460732
133,-0.070085369,-0.06087895381112269,0.009206415188877305
134,-0.070642508,-0.061204212355350854,0.009438295644649153
135,-0.070905704,-0.061533912924172374,0.009371791075827626
136,-0.070845258,-0.0618683728532918,0.008976885146708191
137,-0.070438209,-0.06220786036310088,0.008230348636899122
138,-0.069676618,-0.06255255587808504,0.007124062121914951
139,-0.068608268,-0.0629019963393568,0.005706271660643206
140,-0.067314727,-0.06325539459790111,0.004059332402098895
141,-0.065904475,-0.06361184979287812,0.0022926252071218817
142,-0.064490427,-0.06397026006036159,0.0005201669396384112
143,-0.063169966,-0.0643294012200373,0.0011594352200373081
144,-0.062023197,-0.06468794539794659,0.002664748397946587
145,-0.061109272,-0.06504616461861146,0.003936892618611458
146,-0.060460564,-0.06540448250900491,0.004943918509004906
147,-0.060081292,-0.06576284518818898,0.005681553188188977
148,-0.059968689,-0.06612131239795203,0.006152623397952035
149,-0.060118807,-0.0664799135509582,0.006361106550958194
150,-0.060534006,-0.06683873666965494,0.006304730669654937
151,-0.061221917,-0.06719797853628202,0.0059760615362820235
152,-0.062190505,-0.06755788753011158,0.0053673825301115766
