actual,forecasted,step,is_forecast
0.123263779,0.123263779,0,False
0.122842876,0.122842876,1,False
0.122364093,0.122364093,2,False
0.121823101,0.121823101,3,False
0.121216248,0.121216248,4,False
0.120540452,0.120540452,5,False
0.119793914,0.119793914,6,False
0.118975283,0.118975283,7,False
0.118084376,0.118084376,8,False
0.117121642,0.117121642,9,False
0.116088373,0.116088373,10,False
0.114986837,0.114986837,11,False
0.113819904,0.113819904,12,False
0.112591985,0.112591985,13,False
0.111308118,0.111308118,14,False
0.109975055,0.109975055,15,False
0.108600736,0.108600736,16,False
0.107194262,0.107194262,17,False
0.105766246,0.105766246,18,False
0.104327977,0.104327977,19,False
0.102891615,0.11007799943335454,20,True
0.101469778,0.11402594464181857,21,True
0.100075686,0.11690772748025716,22,True
0.098722962,0.1170526852874788,23,True
0.097426049,0.11568193755217317,24,True
0.096200629,0.11621961040053519,25,True
0.095062462,0.11463679755136008,26,True
0.094025866,0.11495537860691468,27,True
0.093104619,0.1160255219804191,28,True
0.092307929,0.11569838621924455,29,True
0.091642354,0.11552331853624677,30,True
0.091111471,0.11547320629627678,31,True
0.090715916,0.11547045860954952,32,True
0.090455465,0.11573449950331781,33,True
0.090329676,0.11546636812901787,34,True
0.090338058,0.11503551236180472,35,True
0.090480897,0.11451003445506025,36,True
0.090758858,0.11456691183716315,37,True
0.091171408,0.11505648663976141,38,True
0.091717473,0.1156631893621713,39,True
0.092392294,0.11517978818094743,40,True
0.093186971,0.11514006988226899,41,True
0.094089241,0.1152898883507021,42,True
0.095081498,0.11532143497073424,43,True
0.096144133,0.11529058537141018,44,True
0.097256957,0.1149682701608892,45,True
0.09839933,0.11470347170764338,46,True
0.099550556,0.11487073597304581,47,True
0.100689836,0.11520787434899446,48,True
0.101795642,0.11529379099574597,49,True
0.102845434,0.11511256451096234,50,True
0.103818423,0.11483692947584972,51,True
0.104696331,0.11451482606720664,52,True
0.10546411,0.1149218588998632,53,True
0.106113229,0.11502340727593606,54,True
0.106638186,0.11484419073890777,55,True
0.107037636,0.1150469234111286,56,True
0.107312088,0.11502222781155406,57,True
0.107461918,0.11482061217820821,58,True
0.10748738,0.11511487663077134,59,True
0.107388961,0.11505198691231135,60,True
0.107167006,0.11476208249510736,61,True
0.106825666,0.11464081949713661,62,True
0.106372649,0.11465565594214397,63,True
0.105820878,0.11469020514877218,64,True
0.105189679,0.11495274111645923,65,True
0.104502055,0.11469052354996091,66,True
0.103785476,0.11454643340208989,67,True
0.103066192,0.11489013134135412,68,True
0.102359984,0.11509358708304293,69,True
0.101683616,0.11498175969146204,70,True
0.101078236,0.11507217815455284,71,True
0.100599984,0.11494845936952933,72,True
0.100344887,0.11474995192439943,73,True
0.100429371,0.11494292798092051,74,True
0.100915631,0.11496207260623419,75,True
0.10183045,0.1150274062252783,76,True
0.103094763,0.11503652185572026,77,True
0.104543324,0.1149485421404503,78,True
0.106091501,0.11495023926413092,79,True
0.107746025,0.11500045217367505,80,True
0.109509285,0.11514591908994738,81,True
0.111355517,0.11508781277730071,82,True
0.113307074,0.11513349247319446,83,True
0.115459505,0.11511102722623853,84,True
0.117915619,0.11489442172878073,85,True
0.120770531,0.11492631642451395,86,True
0.124056632,0.11497605638730878,87,True
0.127688386,0.11501560721559767,88,True
0.13155033,0.11508831670952173,89,True
0.135533519,0.11505053204484346,90,True
0.139552214,0.115020505964841,91,True
0.143581701,0.11513220962087266,92,True
0.147613022,0.11510658499306559,93,True
0.151626194,0.11503803594048881,94,True
0.15558753,0.1149975446796046,95,True
0.159431675,0.11474908671191805,96,True
0.16306092,0.11471563277134848,97,True
0.166297736,0.11493973060774347,98,True
0.168990227,0.11530790991449891,99,True
0.171202825,0.11502927394353381,100,True
0.173078992,0.11508699823753253,101,True
0.174739039,0.11529368364171363,102,True
0.176279875,0.11518408825789318,103,True
0.17772718,0.11498065627031417,104,True
0.179077952,0.11487860491839391,105,True
0.18033764,0.11523583985537933,106,True
0.181483527,0.11519896744570197,107,True
0.182371184,0.11496830159704234,108,True
0.182823656,0.11497109282939133,109,True
0.18272246,0.11497870521742552,110,True
0.182020055,0.11503355186928536,111,True
0.18084509,0.11502389854446046,112,True
0.179368261,0.11497965343864092,113,True
0.177672202,0.11490090845963762,114,True
0.175801064,0.11483374918319367,115,True
0.173773433,0.11497190211265237,116,True
0.17159845,0.11502887284388591,117,True
0.169288081,0.11504031844958013,118,True
0.166855345,0.11495572432642243,119,True
0.164314676,0.11490225974912077,120,True
0.161683173,0.1149868273515726,121,True
0.158982134,0.1145871153647052,122,True
0.156235179,0.11447326478440774,123,True
0.15346757,0.11443524570359831,124,True
0.150706892,0.114777049307019,125,True
0.147983746,0.11506188499820687,126,True
0.145326069,0.11508625465643302,127,True
0.142758181,0.11505912092723876,128,True
0.140292666,0.11484978105500718,129,True
0.137930014,0.11497761447164828,130,True
0.13566411,0.11492294650685346,131,True
0.133485189,0.11483454042501086,132,True
0.131426668,0.11480938091000586,133,True
0.129546939,0.11485480868688831,134,True
0.127762578,0.11489639909310054,135,True
0.12601644,0.11487742499754908,136,True
0.125322244,0.1152943315570215,137,True
0.126891331,0.1153529616551193,138,True
0.12986046,0.11491722599028172,139,True
0.132759819,0.11480029107832065,140,True
0.135311326,0.11470013204784164,141,True
0.137629843,0.11470909808110004,142,True
0.139743507,0.11476570331269971,143,True
0.141627464,0.11481213723592992,144,True
0.143142135,0.11472777354692057,145,True
0.144546634,0.11476183474671518,146,True
0.146690158,0.1148294902273827,147,True
0.150178062,0.1149841551974257,148,True
0.155237867,0.11484251713207935,149,True
0.161275504,0.11473855232464082,150,True
0.167174271,0.11477920087916992,151,True
0.172796954,0.11480511502764734,152,True
0.178527311,0.11470640996662386,153,True
0.184310143,0.11477952069866627,154,True
0.190017808,0.11496369259400838,155,True
0.195943027,0.11486187711626784,156,True
0.202037759,0.11481970933038736,157,True
0.207262428,0.11485171992083024,158,True
0.211023115,0.11481059407695,159,True
0.213666917,0.11474849524175851,160,True
0.215820252,0.11457774268938821,161,True
0.218193578,0.11464345168309614,162,True
0.22090725,0.11462090944700987,163,True
0.223719387,0.11458069638433374,164,True
0.226693205,0.1148694560816667,165,True
0.229934145,0.11489689341104414,166,True
0.233248058,0.11494055399226767,167,True
0.236107845,0.11501699930484315,168,True
0.237504177,0.11475087504829629,169,True
0.237367142,0.11482201018228434,170,True
0.236898566,0.11509936577663346,171,True
0.23662659,0.1150417875651889,172,True
0.236402464,0.11490501491027762,173,True
0.236195591,0.11480937812635698,174,True
0.236012463,0.11488535935959147,175,True
0.235680347,0.11466479599846945,176,True
0.235341451,0.11462840998968507,177,True
0.235897467,0.11498405447057383,178,True
0.238016754,0.11490265259386054,179,True
0.241830415,0.11480918652010408,180,True
0.246407151,0.11489626354955862,181,True
0.250308887,0.11496533153376562,182,True
0.253747514,0.11502212032973876,183,True
0.25737228,0.11490939155797225,184,True
0.260691145,0.11485135656739699,185,True
0.263460454,0.11491196321368508,186,True
0.266362478,0.11466075116066465,187,True
0.270313008,0.11474758499929467,188,True
0.276153081,0.11496451152137493,189,True
0.283430928,0.11484567995858651,190,True
0.291115017,0.11463391628419424,191,True
0.298754783,0.11466734387311765,192,True
0.306256005,0.1149221274270732,193,True
0.313798555,0.11505211396298946,194,True
0.321426815,0.11504921269676413,195,True
0.328994139,0.11490514418123153,196,True
0.336435669,0.11480606211993839,197,True
0.343730077,0.11506039440520748,198,True
0.350812783,0.11500593834405808,199,True
0.357634029,0.11482906998468692,200,True
0.364192221,0.11495273668107918,201,True
0.370494466,0.11491652755040503,202,True
0.376546649,0.11497091204288387,203,True
0.382347488,0.11508139063779353,204,True
0.387886506,0.11501032877484602,205,True
0.393139037,0.11498374032691394,206,True
0.398081065,0.11497873654676288,207,True
0.402696528,0.11489523099339788,208,True
0.406992493,0.11491409438441309,209,True
0.410995676,0.11496617092115963,210,True
0.414745292,0.11503145566819122,211,True
0.418282123,0.11505909091535095,212,True
0.421639749,0.11498464541326571,213,True
0.424846376,0.11490326879452133,214,True
0.427925923,0.11481931368304614,215,True
0.430899884,0.11491124638662255,216,True
0.433787501,0.11496151154328825,217,True
0.436605593,0.11493404615040276,218,True
0.439367966,0.11424358371741776,219,True
0.442085344,0.11424172980718142,220,True
0.444764795,0.11486985800440463,221,True
0.447409963,0.11485758100193465,222,True
0.450020877,0.11481372957267653,223,True
0.452594151,0.11485719796119492,224,True
0.455123249,0.11493898118062557,225,True
0.457598886,0.11490346543352359,226,True
0.460009678,0.11492179012064692,227,True
0.462342821,0.11502166054652255,228,True
0.464584687,0.11501075566016043,229,True
0.46672124,0.11493939533230657,230,True
0.468738329,0.11489150171305845,231,True
0.470622084,0.11495276406867387,232,True
0.472359626,0.11500108020383751,233,True
0.473939891,0.11492933135694056,234,True
0.475354105,0.11493591742512814,235,True
0.476596034,0.11490521149047413,236,True
0.47766174,0.11493043114189526,237,True
0.478549426,0.115006775874377,238,True
0.479259365,0.11499146768361489,239,True
0.479793831,0.11497918520915143,240,True
0.480157533,0.11489166081379121,241,True
0.480357693,0.11491430791879742,242,True
0.480404356,0.11493866379450429,243,True
0.480310076,0.11495655022570991,244,True
0.480089501,0.11495936805814631,245,True
0.479758408,0.11483789610031525,246,True
0.4793331,0.114821493880349,247,True
0.47882984,0.11482701653309817,248,True
0.478264712,0.11479007801941579,249,True
0.47765339,0.11490119472887121,250,True
0.477010556,0.11490430239152473,251,True
0.476349356,0.11481422015757028,252,True
0.475680955,0.11475921687545318,253,True
0.47501405,0.1147587869276561,254,True
0.474354813,0.1148665419595249,255,True
0.47370674,0.11501211438786613,256,True
0.473070616,0.1149866487183212,257,True
0.472444572,0.1149027009420916,258,True
0.471824038,0.11493053590620511,259,True
0.471202005,0.11492767676501549,260,True
0.47056926,0.1149420616590778,261,True
0.46991497,0.1150874504632443,262,True
0.469227181,0.11510393417414531,263,True
0.468493462,0.1149183879825905,264,True
0.467701115,0.11482451189300003,265,True
0.466837394,0.11481550475116449,266,True
0.465889914,0.1148303027701375,267,True
