actual,forecasted,step,is_forecast
0.123263779,0.123263779,0,False
0.122842876,0.122842876,1,False
0.122364093,0.122364093,2,False
0.121823101,0.121823101,3,False
0.121216248,0.121216248,4,False
0.120540452,0.120540452,5,False
0.119793914,0.119793914,6,False
0.118975283,0.118975283,7,False
0.118084376,0.118084376,8,False
0.117121642,0.117121642,9,False
0.116088373,0.116088373,10,False
0.114986837,0.114986837,11,False
0.113819904,0.113819904,12,False
0.112591985,0.112591985,13,False
0.111308118,0.111308118,14,False
0.109975055,0.109975055,15,False
0.108600736,0.108600736,16,False
0.107194262,0.107194262,17,False
0.105766246,0.105766246,18,False
0.104327977,0.104327977,19,False
0.102891615,0.10246320181155671,20,True
0.101469778,0.10050080487117992,21,True
0.100075686,0.09953552759959675,22,True
0.098722962,0.0981887664978517,23,True
0.097426049,0.09743242942105285,24,True
0.096200629,0.09607705747424362,25,True
0.095062462,0.09491560211942983,26,True
0.094025866,0.09300273370241376,27,True
0.093104619,0.09261038772539412,28,True
0.092307929,0.09348416372756077,29,True
0.091642354,0.09447553825987559,30,True
0.091111471,0.09488524939771495,31,True
0.090715916,0.09412010122894848,32,True
0.090455465,0.09301187147414144,33,True
0.090329676,0.09296223777426729,34,True
0.090338058,0.09363579687250212,35,True
0.090480897,0.09416976129786638,36,True
0.090758858,0.09412939993798113,37,True
0.091171408,0.09362970716923397,38,True
0.091717473,0.0929961021114562,39,True
0.092392294,0.09302651089939819,40,True
0.093186971,0.09365458258897659,41,True
0.094089241,0.09415147718711707,42,True
0.095081498,0.09408781031329591,43,True
0.096144133,0.09361977615166858,44,True
0.097256957,0.09327628019622444,45,True
0.09839933,0.09342043196691233,46,True
0.099550556,0.09381992864254059,47,True
0.100689836,0.09407461748668024,48,True
0.101795642,0.09381840917590667,49,True
0.102845434,0.09343453846438023,50,True
0.103818423,0.09341891250027841,51,True
0.104696331,0.09362942349483279,52,True
0.10546411,0.09381291639189619,53,True
0.106113229,0.09382257948418445,54,True
0.106638186,0.09367116118925296,55,True
0.107037636,0.09347501193876466,56,True
0.107312088,0.09346495790228049,57,True
0.107461918,0.09364853768893336,58,True
0.10748738,0.09382540832925085,59,True
0.107388961,0.09382540832925085,60,True
0.107167006,0.09364738125863478,61,True
0.106825666,0.09346968520018831,62,True
0.106372649,0.09346968520018831,63,True
0.105820878,0.09364720551796515,64,True
0.105189679,0.0938200815906745,65,True
0.104502055,0.09382969790802323,66,True
0.103785476,0.09376833273681257,67,True
0.103066192,0.09361710641986463,68,True
0.102359984,0.09346968520018831,69,True
0.101683616,0.09345108482323816,70,True
0.101078236,0.09364126162540376,71,True
0.100599984,0.0938308993385679,72,True
0.100344887,0.09383024730647764,73,True
0.100429371,0.09365754697443793,74,True
0.100915631,0.09347985091599145,75,True
0.10183045,0.09356801317804649,76,True
0.103094763,0.09368017047475753,77,True
0.104543324,0.0936808225068478,78,True
0.106091501,0.09364738125863478,79,True
0.107746025,0.09364315805369162,80,True
0.109509285,0.09363802511640962,81,True
0.111355517,0.09368404513834652,82,True
0.113307074,0.09363583472167133,83,True
0.115459505,0.09358789634332108,84,True
0.117915619,0.09356867025659782,85,True
0.120770531,0.0935850675187774,86,True
0.124056632,0.09362558645863259,87,True
0.127688386,0.09362559675321877,88,True
0.13155033,0.09358372832237716,89,True
0.135533519,0.09355504226807879,90,True
0.139552214,0.09356108901468486,91,True
0.143581701,0.09361401060178674,92,True
0.147613022,0.09362558645863259,93,True
0.151626194,0.09362141615035481,94,True
0.15558753,0.0935987926500352,95,True
0.159431675,0.09358250730100104,96,True
0.16306092,0.09358667760927881,97,True
0.166297736,0.09362141615035481,98,True
0.168990227,0.09362141615035481,99,True
0.171202825,0.0935987926500352,100,True
0.173078992,0.09358250730100104,101,True
0.174739039,0.09358250730100104,102,True
0.176279875,0.09356760524390956,103,True
0.17772718,0.09356888630300646,104,True
0.179077952,0.09358951770098803,105,True
0.18033764,0.09361053111080622,106,True
0.181483527,0.09360797089302986,107,True
0.182371184,0.09359616514060366,108,True
0.182823656,0.09359496371005899,109,True
0.18272246,0.09358951770098803,110,True
0.182020055,0.09358951770098803,111,True
0.18084509,0.09358951770098803,112,True
0.179368261,0.09361666354888279,113,True
0.177672202,0.09360797089302986,114,True
0.175801064,0.09358517165204062,115,True
0.173773433,0.09356888630300646,116,True
0.17159845,0.09357922775947923,117,True
0.169288081,0.093618136608833,118,True
0.166855345,0.09363158186615796,119,True
0.164314676,0.09363158186615796,120,True
0.161683173,0.09360895836583835,121,True
0.158982134,0.09359267301680418,122,True
0.156235179,0.09358233156033141,123,True
0.15346757,0.09360895836583835,124,True
0.150706892,0.09363158186615796,125,True
0.147983746,0.09363158186615796,126,True
0.145326069,0.09360895836583835,127,True
0.142758181,0.09359267301680418,128,True
0.140292666,0.09356888630300646,129,True
0.137930014,0.09357922775947923,130,True
0.13566411,0.09363158186615796,131,True
0.133485189,0.09363158186615796,132,True
0.131426668,0.09360895836583835,133,True
0.129546939,0.09359267301680418,134,True
0.127762578,0.09359267301680418,135,True
0.12601644,0.09359861690936558,136,True
0.125322244,0.09363103246770355,137,True
0.126891331,0.09363103246770355,138,True
0.12986046,0.09360961039792862,139,True
0.132759819,0.09358233156033141,140,True
0.135311326,0.09359267301680418,141,True
0.137629843,0.093618136608833,142,True
0.139743507,0.09363223389824822,143,True
0.141627464,0.09371974412821299,144,True
0.143142135,0.09363158186615796,145,True
0.144546634,0.09345923474654545,146,True
0.146690158,0.09342705840919105,147,True
0.150178062,0.09358846911860336,148,True
