time-axis,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1.566691103,-0.009609109,-0.04628976,-0.044352246,0.191615141,0.063325997,0.016213143,0.142885016,-0.022792392,0.003015264,0.043199787,0.030199734,-0.01782556,0.047545044,0.025841691,0.0441552,-0.045011237,-0.004350506,-0.058586557,0.030324477,0.02543893,0.036391934,0.003866612,-0.041468091,-0.179380209,0.06565546,-0.003018877,-0.185368422,-0.059591446,-0.082446619,-0.06098673,-0.187264703,-0.016288522,-0.0212978,-0.04087725,0.09255325,-0.016892244,-0.008168095,-0.045785217,-0.028932982,-0.010665273
1.57070826,-0.010470354,-0.047337269,-0.045082873,0.193881252,0.063027375,0.015447869,0.144213345,-0.029011736,0.003634707,0.043103049,0.029744724,-0.018311864,0.049521093,0.025884534,0.044394514,-0.046662638,-0.005044523,-0.059019463,0.033498233,0.024834622,0.035619004,0.004106581,-0.039383743,-0.180139576,0.06457999,-0.002184122,-0.183724113,-0.059884954,-0.081940492,-0.061277613,-0.185094016,-0.017306591,-0.021986428,-0.041108993,0.092278425,-0.016172683,-0.005655689,-0.048894774,-0.027132578,-0.010602051
1.574725416,-0.011341729,-0.048386193,-0.045754541,0.196126693,0.062638297,0.014460372,0.145479023,-0.035395984,0.004257307,0.043000756,0.029220007,-0.018795791,0.051515232,0.025915012,0.04462411,-0.048273773,-0.005869057,-0.059447912,0.036683914,0.024223652,0.034831205,0.004304984,-0.037230957,-0.180723119,0.063390521,-0.001267918,-0.182085288,-0.060216879,-0.081560453,-0.061665989,-0.182749743,-0.017642702,-0.02262855,-0.041474973,0.092002262,-0.015428325,-0.003148776,-0.05206522,-0.025145555,-0.010566355
1.578742573,-0.012223913,-0.049435882,-0.046374967,0.198351052,0.062159177,0.013272909,0.146673401,-0.041857819,0.004882145,0.042894737,0.028617397,-0.019277251,0.053524661,0.02593967,0.044844125,-0.049838524,-0.006815636,-0.059871886,0.039847218,0.023602243,0.034027014,0.004458976,-0.035013055,-0.181129888,0.062095941,-0.000268845,-0.180456356,-0.060589971,-0.081336353,-0.062152371,-0.180285655,-0.017733601,-0.023217677,-0.041928133,0.091729221,-0.014659602,-0.000710396,-0.055267348,-0.023057289,-0.010559084
1.58275973,-0.013117595,-0.050485679,-0.046945363,0.200553796,0.061591038,0.011928004,0.147793739,-0.048338674,0.005508299,0.042786436,0.027927309,-0.019756269,0.05554618,0.025965116,0.045054691,-0.051350577,-0.007870491,-0.060291368,0.042919766,0.022966664,0.033204797,0.004567079,-0.032734289,-0.181381034,0.060707906,0.000814546,-0.178841803,-0.061005874,-0.081290481,-0.062735794,-0.177753986,-0.0176848,-0.023748586,-0.042397864,0.091464571,-0.013867043,0.001592212,-0.058470917,-0.020961073,-0.010580805
1.586776886,-0.014023471,-0.051534918,-0.047464086,0.20273434,0.060935112,0.01047718,0.148839731,-0.054792202,0.006134839,0.042677153,0.027139462,-0.020232917,0.057576394,0.025998037,0.045255941,-0.052803493,-0.009017683,-0.060706339,0.045817415,0.022313176,0.032362855,0.004628402,-0.030399354,-0.18150703,0.059239301,0.001983745,-0.177246174,-0.061465778,-0.081442186,-0.063414713,-0.175207417,-0.017470625,-0.024216546,-0.042803101,0.091213959,-0.013051221,0.00368878,-0.061644689,-0.018955341,-0.010631936
1.590794043,-0.014942245,-0.052582931,-0.04792316,0.204892128,0.060194653,0.0089799,0.149810668,-0.061141277,0.006760831,0.042567839,0.026243488,-0.020707324,0.059611698,0.026045173,0.045447984,-0.05419063,-0.01023299,-0.061116783,0.048486175,0.021638089,0.031499453,0.004642378,-0.028012944,-0.181557793,0.057705794,0.003239655,-0.175674065,-0.061969968,-0.081804508,-0.064184941,-0.172683419,-0.017069944,-0.024617888,-0.043047388,0.090983034,-0.012212808,0.005526775,-0.064762261,-0.017115769,-0.0107124
1.5948112,-0.015874631,-0.053629047,-0.048312651,0.20702662,0.059374261,0.007502906,0.150704956,-0.067281683,0.007385335,0.04245922,0.02522887,-0.021179654,0.061648322,0.026113354,0.045630916,-0.055505176,-0.011486743,-0.061522682,0.050895129,0.020937732,0.030612816,0.00460862,-0.025579753,-0.181597959,0.056125122,0.004582778,-0.174130137,-0.062518164,-0.082386339,-0.065040421,-0.170208148,-0.016499591,-0.024949597,-0.043022078,0.090777575,-0.011352543,0.00706638,-0.067800276,-0.015501121,-0.01082171
1.598828356,-0.016821353,-0.054672596,-0.048599594,0.209137393,0.05848058,0.006103351,0.151523356,-0.07311358,0.008007402,0.042351773,0.024085706,-0.021650088,0.063682441,0.02620928,0.045804804,-0.056740184,-0.012740848,-0.061924018,0.053029068,0.020208463,0.029701156,0.004526863,-0.023104321,-0.181694996,0.054516115,0.006013068,-0.172618953,-0.063109287,-0.083192438,-0.065973423,-0.167801998,-0.015557594,-0.025209603,-0.042619411,0.090602399,-0.010471245,0.008279277,-0.07074125,-0.014159118,-0.010959592
1.602845513,-0.017783143,-0.05571291,-0.048711407,0.211224205,0.057523026,0.004821679,0.152270066,-0.078547434,0.008626075,0.042245667,0.022805104,-0.022118815,0.065710207,0.026339439,0.045969673,-0.057888544,-0.013945461,-0.062320774,0.054890016,0.019446689,0.028762666,0.004396895,-0.020590922,-0.181916791,0.052898762,0.007529727,-0.17114491,-0.063741266,-0.084222833,-0.06697417,-0.165479947,-0.013617159,-0.025397043,-0.041735162,0.090460817,-0.009569828,0.009151503,-0.073575854,-0.013125187,-0.011126248
1.60686267,-0.01876074,-0.056749323,-0.048578556,0.213286911,0.056512134,0.003687017,0.152952546,-0.083518828,0.009240387,0.042140911,0.021378751,-0.022586031,0.067727757,0.026510117,0.046125523,-0.058943169,-0.01504722,-0.062712933,0.056491683,0.018648827,0.027795558,0.004218803,-0.018043746,-0.182327038,0.051292867,0.009131678,-0.169712251,-0.064411387,-0.08547419,-0.068032209,-0.163253973,-0.010227582,-0.025511786,-0.040276103,0.090355213,-0.008649267,0.009674407,-0.076298999,-0.012429322,-0.011322039
1.610879826,-0.019754868,-0.057781184,-0.048191716,0.215325581,0.055459605,0.002697748,0.153588031,-0.088063733,0.009849361,0.042037217,0.019799837,-0.023051933,0.069731302,0.026726842,0.046272291,-0.059897429,-0.015992879,-0.063100481,0.057875375,0.017811356,0.026798183,0.003993825,-0.015466842,-0.182967792,0.049715428,0.010817595,-0.168324644,-0.065115484,-0.086935022,-0.069137044,-0.16113061,-0.006195138,-0.025555353,-0.038195407,0.090285653,-0.007710649,0.009844048,-0.078914157,-0.012093797,-0.011547513
1.614896983,-0.020766251,-0.058807844,-0.047564831,0.217340373,0.05437772,0.001839722,0.154197986,-0.092257104,0.01045201,0.041934169,0.018062131,-0.023516721,0.071717058,0.026994864,0.046409886,-0.060744848,-0.016729118,-0.063483404,0.059093349,0.016930764,0.025768942,0.003723705,-0.012864229,-0.18387269,0.048182403,0.012586027,-0.166985543,-0.065848757,-0.088590265,-0.070278048,-0.159114086,-0.002804549,-0.025529973,-0.035464742,0.090251274,-0.006755117,0.009658774,-0.081428237,-0.012137586,-0.011803317
1.61891414,-0.021795539,-0.059828669,-0.046735816,0.219331512,0.053278582,0.001085947,0.154813027,-0.096153427,0.011047335,0.041831166,0.0161607,-0.023980595,0.073681203,0.027318496,0.046538153,-0.061479948,-0.017224003,-0.063861696,0.060177931,0.016003575,0.024706632,0.00341222,-0.010239986,-0.18505994,0.046705153,0.014435642,-0.165697672,-0.066605335,-0.090414687,-0.071444906,-0.157203092,-0.000843305,-0.025439224,-0.032084915,0.0902513,-0.005783912,0.009129099,-0.083845024,-0.0125705,-0.012090702
1.622931296,-0.022843346,-0.060843032,-0.045758614,0.221299268,0.052174187,0.000401759,0.155470174,-0.099794354,0.011634328,0.041727494,0.014091263,-0.024443762,0.07561991,0.027701544,0.046656896,-0.062097798,-0.01745845,-0.06423535,0.061149234,0.015026324,0.023610253,0.003064364,-0.007598252,-0.186538812,0.045292489,0.016365165,-0.164463364,-0.067378673,-0.092376716,-0.072627435,-0.15539323,-0.00082654,-0.025287475,-0.028075371,0.090285003,-0.004798338,0.00827168,-0.086166248,-0.013397281,-0.012411354
1.626948453,-0.023910188,-0.061850314,-0.044677325,0.223243883,0.051076856,-0.000252134,0.156202883,-0.10320458,0.012211966,0.041622382,0.011850943,-0.024906427,0.077528985,0.028147053,0.046765865,-0.062594238,-0.017424464,-0.064604371,0.062015286,0.013995545,0.022479273,0.002686446,-0.004943254,-0.188311265,0.043949565,0.018373426,-0.163284344,-0.068161833,-0.094440911,-0.073815602,-0.153675426,-0.002478006,-0.025080004,-0.023453321,0.090352121,-0.003799765,0.007122236,-0.088392658,-0.014615047,-0.012766582
1.63096561,-0.024996481,-0.06284991,-0.043521578,0.225165568,0.049999325,-0.000919071,0.157040147,-0.106394136,0.012779221,0.041515019,0.009438145,-0.025368797,0.079403896,0.028657349,0.046864755,-0.062965856,-0.017124744,-0.064968774,0.062772129,0.01290777,0.021313609,0.002286064,-0.002279328,-0.190374028,0.04267812,0.02045937,-0.16216177,-0.068947566,-0.096568186,-0.074999481,-0.152036042,-0.004543935,-0.024822892,-0.018229596,0.090452926,-0.002789623,0.005737227,-0.090524467,-0.016213752,-0.013157193
1.634982766,-0.026102556,-0.063841218,-0.042312433,0.227064505,0.048954469,-0.001641719,0.158003667,-0.109347583,0.013335047,0.041404568,0.006852799,-0.025831074,0.081239468,0.029234199,0.046953217,-0.063209637,-0.016563429,-0.065328584,0.063412729,0.011759485,0.020113578,0.00187121,0.000389152,-0.192714767,0.0414771,0.022621925,-0.161096345,-0.069728485,-0.098720517,-0.076169324,-0.150458621,-0.00604708,-0.024522961,-0.012410304,0.090588022,-0.001769379,0.004181648,-0.092559959,-0.018177616,-0.013583731
1.638999923,-0.027228596,-0.064823652,-0.041056855,0.228940833,0.047955246,-0.002458779,0.159099436,-0.11199611,0.01387839,0.041290175,0.0040976,-0.026293438,0.083029181,0.029878478,0.047030838,-0.063323074,-0.015741028,-0.06568384,0.063931219,0.010547091,0.018880144,0.001449905,0.003057805,-0.195303506,0.040341032,0.024859929,-0.160088061,-0.070497157,-0.100865036,-0.077315798,-0.148922891,-0.007311473,-0.024188201,-0.005991102,0.090758547,-0.000740537,0.002528889,-0.094493042,-0.020482122,-0.014046423
1.64301708,-0.028374715,-0.065796628,-0.039757599,0.230794675,0.0470144,-0.003404383,0.160327831,-0.114254018,0.014408181,0.041170968,0.001176758,-0.026756055,0.084766111,0.030590623,0.047097171,-0.063303868,-0.014656975,-0.066034592,0.064318328,0.009266931,0.017614607,0.001030293,0.00572226,-0.198101991,0.039262128,0.027172141,-0.159136543,-0.071246097,-0.102971422,-0.078429756,-0.147407013,-0.008894955,-0.023827253,0.001032121,0.090965735,0.000295376,0.000853628,-0.096316585,-0.02309779,-0.014545135
1.647034236,-0.029540863,-0.066759579,-0.03842113,0.232626126,0.046142382,-0.004487072,0.16168546,-0.1160428,0.014923338,0.041046065,-0.001901444,-0.027219026,0.086443883,0.031370068,0.047151708,-0.06315,-0.013309178,-0.066380908,0.064541088,0.007915287,0.016319015,0.000620704,0.008378431,-0.201056093,0.038227225,0.029556981,-0.158240594,-0.071967936,-0.105017768,-0.07950273,-0.145888425,-0.010266829,-0.023450209,0.008637733,0.091210178,0.001336815,-0.000785951,-0.098026348,-0.025982426,-0.015078012
1.651051393,-0.030726917,-0.067711937,-0.037055515,0.234435267,0.045348677,-0.005703797,0.163166962,-0.117285611,0.015422764,0.040914566,-0.0051268,-0.027682422,0.088056287,0.032215779,0.047193909,-0.06285957,-0.011694572,-0.066722866,0.064555127,0.006488384,0.014995774,0.000229615,0.011022334,-0.204103737,0.03722054,0.032012708,-0.157398623,-0.072655304,-0.106985885,-0.080526516,-0.144344026,-0.010398187,-0.02306791,0.016792626,0.091492203,0.002382216,-0.002338673,-0.099619274,-0.029087722,-0.015642386
1.65506855,-0.031932594,-0.068653149,-0.035667942,0.236222179,0.044639721,-0.007028345,0.164771279,-0.117985296,0.015905338,0.040775556,-0.008485593,-0.028146216,0.089600539,0.033125871,0.047223195,-0.062431104,-0.009823865,-0.067060565,0.064305458,0.004982627,0.013648029,-0.000134017,0.013650406,-0.207187324,0.036223792,0.034537196,-0.156608287,-0.073301144,-0.108864393,-0.081493543,-0.142751788,-0.010088187,-0.022691656,0.025413821,0.091809655,0.003429991,-0.003765881,-0.10109368,-0.032349195,-0.016235605
1.659085706,-0.03315751,-0.069582664,-0.034264828,0.237986938,0.0440199,-0.00841854,0.1665006,-0.118203702,0.016369916,0.040628102,-0.011961752,-0.028610317,0.091076243,0.034097887,0.047238959,-0.061863366,-0.007716128,-0.067394116,0.063725003,0.003394476,0.012279409,-0.000460692,0.016259347,-0.210252135,0.0352167,0.037128061,-0.155866737,-0.073898555,-0.110646205,-0.082396618,-0.141090125,-0.011673979,-0.022333178,0.034382784,0.092158638,0.004478531,-0.005036943,-0.102447783,-0.035690558,-0.016855079
1.663102863,-0.034401147,-0.070499938,-0.03285326,0.239729627,0.043492123,-0.009823915,0.168359224,-0.11801603,0.016815339,0.040471251,-0.015537143,-0.029074533,0.092484779,0.035128904,0.047240575,-0.061155773,-0.005411659,-0.067723649,0.062792695,0.001721088,0.010894137,-0.00074219,0.018846227,-0.213251514,0.034180878,0.039782619,-0.155170645,-0.07444103,-0.112329067,-0.083229006,-0.139340279,-0.016296071,-0.022003477,0.043562845,0.092533932,0.005526136,-0.006128348,-0.103690359,-0.039031907,-0.017498186
1.66712002,-0.035662858,-0.071404434,-0.031441351,0.241450336,0.043057945,-0.011186885,0.170354133,-0.117503272,0.017240424,0.040304034,-0.01919179,-0.029538571,0.093829323,0.036215569,0.047227402,-0.060308436,-0.002975383,-0.068049311,0.061548756,-3.96E-05,0.009497031,-0.000971811,0.021408491,-0.216148119,0.033100391,0.04249791,-0.15451622,-0.074922476,-0.113915284,-0.083984417,-0.137486393,-0.02322901,-0.021712675,0.052800734,0.09292899,0.006571013,-0.00702293,-0.104843676,-0.042289883,-0.018162233
1.671137177,-0.036941899,-0.072295618,-0.030037363,0.243149163,0.042718563,-0.012451061,0.172489179,-0.116734112,0.017644003,0.040125465,-0.022904554,-0.030002049,0.095112901,0.037354342,0.04719879,-0.059322068,-0.000480487,-0.068371267,0.060046746,-0.001888944,0.008093305,-0.001144401,0.02394385,-0.218908982,0.031962391,0.045270672,-0.153899451,-0.07533711,-0.115410863,-0.084656861,-0.135516492,-0.031409721,-0.021469897,0.061950366,0.093337186,0.007611228,-0.007708409,-0.105932277,-0.045389735,-0.018844748
1.675154333,-0.038237407,-0.073172963,-0.028649325,0.244826212,0.042475263,-0.013567517,0.174759904,-0.11574096,0.018024959,0.039934538,-0.026653985,-0.030464455,0.096337091,0.038541558,0.047154084,-0.05819835,0.001994776,-0.068689698,0.058336774,-0.00382729,0.006688667,-0.001257573,0.026450391,-0.221506092,0.030759802,0.048097186,-0.153316137,-0.075679658,-0.116827381,-0.085240785,-0.133425669,-0.039942261,-0.02128243,0.070894354,0.093752577,0.008644602,-0.008179579,-0.106978206,-0.048279266,-0.019543841
1.67917149,-0.039548457,-0.074035942,-0.027285136,0.246481594,0.042329307,-0.014492926,0.177155998,-0.114544893,0.018382215,0.039730228,-0.030414822,-0.030925203,0.097502643,0.039773478,0.047092619,-0.056939394,0.004373064,-0.069004801,0.056470047,-0.005854414,0.005289077,-0.001310054,0.02892639,-0.223913446,0.029488515,0.050973395,-0.152761987,-0.075945071,-0.118178987,-0.085730833,-0.131212879,-0.048048266,-0.021156674,0.079527515,0.094169535,0.009668795,-0.008434589,-0.108002892,-0.050916856,-0.020257835
1.683188647,-0.040874069,-0.074884026,-0.025952046,0.248115425,0.04228191,-0.015203693,0.179649714,-0.1131653,0.018714871,0.039511488,-0.034143453,-0.031383558,0.098608033,0.041046357,0.047013726,-0.055547782,0.006595985,-0.069316791,0.054500402,-0.007969193,0.003900731,-0.001301686,0.031370466,-0.226106844,0.028150328,0.053894391,-0.152232704,-0.076128723,-0.119483089,-0.086121993,-0.128885295,-0.05554045,-0.021097341,0.087767201,0.09458333,0.010681087,-0.008476574,-0.109026372,-0.053281181,-0.020985258
1.687205803,-0.042213228,-0.075716684,-0.024657035,0.249727826,0.042334216,-0.01568509,0.182205472,-0.11162044,0.019022104,0.039277256,-0.037784384,-0.031838712,0.099650686,0.042356414,0.046916728,-0.054026338,0.008613475,-0.069625897,0.052482257,-0.010170069,0.002529974,-0.001232823,0.033781398,-0.228062773,0.026749895,0.056854829,-0.151723964,-0.076226165,-0.120758636,-0.086409387,-0.126454462,-0.062482124,-0.021108369,0.095540689,0.094989574,0.011678561,-0.008311069,-0.110067936,-0.055360037,-0.021724734
1.69122296,-0.043564905,-0.07653338,-0.023405986,0.251318921,0.042485537,-0.015935011,0.184787675,-0.109928071,0.019303346,0.039026441,-0.041197032,-0.032289716,0.10062717,0.043699856,0.046800945,-0.05237785,0.010392842,-0.069932366,0.050444708,-0.012454699,0.001183239,-0.001103416,0.036158311,-0.22975663,0.025298669,0.059848336,-0.151231533,-0.076233224,-0.12202172,-0.086588175,-0.123952037,-0.068873294,-0.021192362,0.102784599,0.095382808,0.012657867,-0.007947365,-0.111139615,-0.057147065,-0.022475173
1.695240117,-0.044928058,-0.077333575,-0.0222042,0.252888835,0.042734194,-0.015958222,0.187360347,-0.108105738,0.019558173,0.038757932,-0.044180223,-0.032735537,0.101533379,0.045072856,0.046665686,-0.050605102,0.011911603,-0.070236459,0.048400999,-0.014820309,-0.000132963,-0.000913145,0.038500522,-0.231162872,0.023811949,0.062867941,-0.150751202,-0.07614587,-0.123287157,-0.086653516,-0.121421799,-0.074665268,-0.021351203,0.109440428,0.095757019,0.013615394,-0.007396748,-0.112249087,-0.058638767,-0.02323564
1.699257273,-0.046301634,-0.078116723,-0.021055861,0.254437698,0.043075555,-0.015772331,0.189894749,-0.106171975,0.019786378,0.03847061,-0.046638613,-0.033175032,0.102367509,0.046471607,0.046510257,-0.048710816,0.013153997,-0.070538447,0.046363061,-0.017263169,-0.001412053,-0.000661475,0.040807691,-0.232256876,0.022312445,0.065905345,-0.150278949,-0.075960234,-0.12456212,-0.086600498,-0.118921123,-0.079813083,-0.021585438,0.115455934,0.096103569,0.014547126,-0.006676057,-0.113401302,-0.059838727,-0.024005412
1.70327443,-0.047684573,-0.078882272,-0.019964262,0.255965641,0.043502399,-0.015404582,0.192368576,-0.104146443,0.019987924,0.038163343,-0.048582458,-0.033606972,0.103129785,0.047892309,0.046333956,-0.046697664,0.01410909,-0.070838612,0.044343893,-0.019778837,-0.002647374,-0.000347572,0.043079749,-0.233014181,0.020829333,0.068951042,-0.149810891,-0.075672565,-0.125847658,-0.086424053,-0.116520727,-0.084276375,-0.021894588,0.120783395,0.096411531,0.015448716,-0.005806508,-0.114599334,-0.06075514,-0.024783921
